"Feature","Feature Name","Target","Total Amount","Contributing Amount Held","Occurrence Target ","Occurrences Held","Target Met","Target available","Amount Held available","Contributing Amount Held available","Occurrence Target available","Occurrences Held available","Target Met available","Target partial","Amount Held partial","Contributing Amount Held partial","Occurrence Target partial","Occurrences Held partial","Target Met partial","Target reserved","Amount Held reserved","Contributing Amount Held reserved","Occurrence Target reserved","Occurrences Held reserved","Target Met reserved",MPM
28,ECHINODERM,30.912000,103.040000,30.928000,0,45,yes,0.000000,68.200000,0.000000,0.000000,99.000000,,0.000000,19.560000,15.648000,0.000000,21.000000,,0.000000,15.280000,15.280000,0.000000,24.000000,,1.000000
27,SAND,142.317000,474.390000,168.348000,0,371,yes,0.000000,278.420000,0.000000,0.000000,531.000000,,0.000000,138.110000,110.488000,0.000000,240.000000,,0.000000,57.860000,57.860000,0.000000,131.000000,,1.000000
26,REEFAWASH,64.260000,214.200000,51.448000,0,193,no,0.000000,155.910000,0.000000,0.000000,484.000000,,0.000000,34.210000,27.368000,0.000000,110.000000,,0.000000,24.080000,24.080000,0.000000,83.000000,,0.800622
25,REEF,328.281000,1094.270000,328.710000,0,583,yes,0.000000,726.990000,0.000000,0.000000,1192.000000,,0.000000,192.850000,154.280000,0.000000,315.000000,,0.000000,174.430000,174.430000,0.000000,268.000000,,1.000000
24,MOLLUSCS2,48.978000,163.260000,49.062000,0,65,yes,0.000000,112.880000,0.000000,0.000000,148.000000,,0.000000,6.590000,5.272000,0.000000,11.000000,,0.000000,43.790000,43.790000,0.000000,54.000000,,1.000000
23,MOLLUSCS1,13.245000,44.150000,13.918000,0,25,yes,0.000000,29.210000,0.000000,0.000000,50.000000,,0.000000,5.110000,4.088000,0.000000,7.000000,,0.000000,9.830000,9.830000,0.000000,18.000000,,1.000000
22,SEAGR_REEF,72.204000,240.680000,47.786000,0,118,no,0.000000,189.170000,0.000000,0.000000,321.000000,,0.000000,18.620000,14.896000,0.000000,47.000000,,0.000000,32.890000,32.890000,0.000000,71.000000,,0.661819
21,ISLNDISLET,0.792000,2.640000,1.130000,0,20,yes,0.000000,1.290000,0.000000,0.000000,28.000000,,0.000000,1.100000,0.880000,0.000000,12.000000,,0.000000,0.250000,0.250000,0.000000,8.000000,,1.000000
20,INTERLEDGE,28.209000,94.030000,22.508000,0,112,no,0.000000,69.710000,0.000000,0.000000,307.000000,,0.000000,9.060000,7.248000,0.000000,54.000000,,0.000000,15.260000,15.260000,0.000000,58.000000,,0.797901
19,CORAL3,93.045000,310.150000,96.918000,0,157,yes,0.000000,199.890000,0.000000,0.000000,292.000000,,0.000000,66.710000,53.368000,0.000000,95.000000,,0.000000,43.550000,43.550000,0.000000,62.000000,,1.000000
