"Feature","Feature Name","Target","Total Amount","Contributing Amount Held","Occurrence Target ","Occurrences Held","Target Met","Target available","Amount Held available","Contributing Amount Held available","Occurrence Target available","Occurrences Held available","Target Met available","Target partial","Amount Held partial","Contributing Amount Held partial","Occurrence Target partial","Occurrences Held partial","Target Met partial","Target reserved","Amount Held reserved","Contributing Amount Held reserved","Occurrence Target reserved","Occurrences Held reserved","Target Met reserved",MPM
28,ECHINODERM,30.912000,103.040000,31.032000,0,37,yes,0.000000,71.010000,0.000000,0.000000,107.000000,,0.000000,4.990000,3.992000,0.000000,5.000000,,0.000000,27.040000,27.040000,0.000000,32.000000,,1.000000
27,SAND,142.317000,474.390000,163.128000,0,320,yes,0.000000,307.040000,0.000000,0.000000,582.000000,,0.000000,21.110000,16.888000,0.000000,43.000000,,0.000000,146.240000,146.240000,0.000000,277.000000,,1.000000
26,REEFAWASH,64.260000,214.200000,47.136000,0,181,no,0.000000,164.910000,0.000000,0.000000,496.000000,,0.000000,10.770000,8.616000,0.000000,36.000000,,0.000000,38.520000,38.520000,0.000000,145.000000,,0.733520
25,REEF,328.281000,1094.270000,328.348000,0,535,yes,0.000000,755.650000,0.000000,0.000000,1240.000000,,0.000000,51.360000,41.088000,0.000000,84.000000,,0.000000,287.260000,287.260000,0.000000,451.000000,,1.000000
24,MOLLUSCS2,48.978000,163.260000,49.232000,0,66,yes,0.000000,113.070000,0.000000,0.000000,147.000000,,0.000000,4.790000,3.832000,0.000000,9.000000,,0.000000,45.400000,45.400000,0.000000,57.000000,,1.000000
23,MOLLUSCS1,13.245000,44.150000,13.418000,0,20,yes,0.000000,29.950000,0.000000,0.000000,55.000000,,0.000000,3.910000,3.128000,0.000000,4.000000,,0.000000,10.290000,10.290000,0.000000,16.000000,,1.000000
22,SEAGR_REEF,72.204000,240.680000,61.748000,0,129,no,0.000000,176.440000,0.000000,0.000000,310.000000,,0.000000,12.460000,9.968000,0.000000,30.000000,,0.000000,51.780000,51.780000,0.000000,99.000000,,0.855188
21,ISLNDISLET,0.792000,2.640000,0.826000,0,17,yes,0.000000,1.810000,0.000000,0.000000,31.000000,,0.000000,0.020000,0.016000,0.000000,2.000000,,0.000000,0.810000,0.810000,0.000000,15.000000,,1.000000
20,INTERLEDGE,28.209000,94.030000,23.786000,0,109,no,0.000000,68.710000,0.000000,0.000000,310.000000,,0.000000,7.670000,6.136000,0.000000,26.000000,,0.000000,17.650000,17.650000,0.000000,83.000000,,0.843206
19,CORAL3,93.045000,310.150000,77.742000,0,123,no,0.000000,230.060000,0.000000,0.000000,326.000000,,0.000000,11.740000,9.392000,0.000000,23.000000,,0.000000,68.350000,68.350000,0.000000,100.000000,,0.835531
18,CORAL2,26.310000,87.700000,16.462000,0,34,no,0.000000,70.900000,0.000000,0.000000,113.000000,,0.000000,1.690000,1.352000,0.000000,2.000000,,0.000000,15.110000,15.110000,0.000000,32.000000,,0.625694
17,CORAL1,74.082000,246.940000,74.450000,0,102,yes,0.000000,167.740000,0.000000,0.000000,279.000000,,0.000000,23.750000,19.000000,0.000000,29.000000,,0.000000,55.450000,55.450000,0.000000,73.000000,,1.000000
16,RSF,0.144000,0.480000,0.144000,0,1,no,0.000000,0.300000,0.000000,0.000000,8.000000,,0.000000,0.180000,0.144000,0.000000,1.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000
15,PARDUNES,0.381000,1.270000,0.350000,0,3,no,0.000000,0.920000,0.000000,0.000000,15.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.350000,0.350000,0.000000,3.000000,,0.918635
14,PUD,4.746000,15.820000,5.324000,0,48,yes,0.000000,10.220000,0.000000,0.000000,112.000000,,0.000000,1.380000,1.104000,0.000000,14.000000,,0.000000,4.220000,4.220000,0.000000,34.000000,,1.000000
13,BEACH,4.476000,14.920000,4.482000,0,38,yes,0.000000,9.920000,0.000000,0.000000,113.000000,,0.000000,2.590000,2.072000,0.000000,12.000000,,0.000000,2.410000,2.410000,0.000000,26.000000,,1.000000
12,APUF,0.294000,0.980000,0.460000,0,9,yes,0.000000,0.510000,0.000000,0.000000,13.000000,,0.000000,0.050000,0.040000,0.000000,1.000000,,0.000000,0.420000,0.420000,0.000000,8.000000,,1.000000
11,ABAS,0.156000,0.520000,0.180000,0,2,yes,0.000000,0.340000,0.000000,0.000000,7.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.180000,0.180000,0.000000,2.000000,,1.000000
10,DEEP,11.931000,39.770000,11.954000,0,17,yes,0.000000,25.510000,0.000000,0.000000,47.000000,,0.000000,11.530000,9.224000,0.000000,14.000000,,0.000000,2.730000,2.730000,0.000000,3.000000,,1.000000
9,MEDIUM,261.228000,870.760000,201.602000,0,332,no,0.000000,661.240000,0.000000,0.000000,1100.000000,,0.000000,39.590000,31.672000,0.000000,58.000000,,0.000000,169.930000,169.930000,0.000000,274.000000,,0.771747
8,SHALLOW,419.085000,1396.950000,425.176000,0,571,yes,0.000000,961.130000,0.000000,0.000000,1329.000000,,0.000000,53.220000,42.576000,0.000000,80.000000,,0.000000,382.600000,382.600000,0.000000,491.000000,,1.000000
7,INVERT,161.826000,539.420000,161.836000,0,192,yes,0.000000,369.410000,0.000000,0.000000,467.000000,,0.000000,40.870000,32.696000,0.000000,46.000000,,0.000000,129.140000,129.140000,0.000000,146.000000,,1.000000
