"Feature","Feature Name","Target","Total Amount","Contributing Amount Held","Occurrence Target ","Occurrences Held","Target Met","Target available","Amount Held available","Contributing Amount Held available","Occurrence Target available","Occurrences Held available","Target Met available","Target partial","Amount Held partial","Contributing Amount Held partial","Occurrence Target partial","Occurrences Held partial","Target Met partial","Target reserved","Amount Held reserved","Contributing Amount Held reserved","Occurrence Target reserved","Occurrences Held reserved","Target Met reserved",MPM
28,ECHINODERM,30.912000,103.040000,30.986000,0,40,yes,0.000000,70.100000,0.000000,0.000000,104.000000,,0.000000,9.770000,7.816000,0.000000,10.000000,,0.000000,23.170000,23.170000,0.000000,30.000000,,1.000000
27,SAND,142.317000,474.390000,157.394000,0,320,yes,0.000000,313.230000,0.000000,0.000000,582.000000,,0.000000,18.830000,15.064000,0.000000,54.000000,,0.000000,142.330000,142.330000,0.000000,266.000000,,1.000000
26,REEFAWASH,64.260000,214.200000,56.332000,0,192,no,0.000000,155.230000,0.000000,0.000000,485.000000,,0.000000,13.190000,10.552000,0.000000,59.000000,,0.000000,45.780000,45.780000,0.000000,133.000000,,0.876626
25,REEF,328.281000,1094.270000,328.824000,0,565,yes,0.000000,739.100000,0.000000,0.000000,1210.000000,,0.000000,131.730000,105.384000,0.000000,183.000000,,0.000000,223.440000,223.440000,0.000000,382.000000,,1.000000
24,MOLLUSCS2,48.978000,163.260000,50.440000,0,69,yes,0.000000,109.350000,0.000000,0.000000,144.000000,,0.000000,17.350000,13.880000,0.000000,23.000000,,0.000000,36.560000,36.560000,0.000000,46.000000,,1.000000
23,MOLLUSCS1,13.245000,44.150000,13.462000,0,21,yes,0.000000,29.720000,0.000000,0.000000,54.000000,,0.000000,4.840000,3.872000,0.000000,5.000000,,0.000000,9.590000,9.590000,0.000000,16.000000,,1.000000
22,SEAGR_REEF,72.204000,240.680000,58.802000,0,131,no,0.000000,179.910000,0.000000,0.000000,308.000000,,0.000000,9.840000,7.872000,0.000000,27.000000,,0.000000,50.930000,50.930000,0.000000,104.000000,,0.814387
21,ISLNDISLET,0.792000,2.640000,1.184000,0,16,yes,0.000000,1.280000,0.000000,0.000000,32.000000,,0.000000,0.880000,0.704000,0.000000,6.000000,,0.000000,0.480000,0.480000,0.000000,10.000000,,1.000000
20,INTERLEDGE,28.209000,94.030000,22.604000,0,105,no,0.000000,69.820000,0.000000,0.000000,314.000000,,0.000000,8.030000,6.424000,0.000000,33.000000,,0.000000,16.180000,16.180000,0.000000,72.000000,,0.801305
19,CORAL3,93.045000,310.150000,68.770000,0,124,no,0.000000,230.220000,0.000000,0.000000,325.000000,,0.000000,55.800000,44.640000,0.000000,80.000000,,0.000000,24.130000,24.130000,0.000000,44.000000,,0.739105
18,CORAL2,26.310000,87.700000,26.840000,0,49,yes,0.000000,60.860000,0.000000,0.000000,98.000000,,0.000000,-0.000000,-0.000000,0.000000,0.000000,,0.000000,26.840000,26.840000,0.000000,49.000000,,1.000000
17,CORAL1,74.082000,246.940000,74.544000,0,103,yes,0.000000,167.510000,0.000000,0.000000,278.000000,,0.000000,24.430000,19.544000,0.000000,29.000000,,0.000000,55.000000,55.000000,0.000000,74.000000,,1.000000
