"Feature","Feature Name","Target","Total Amount","Contributing Amount Held","Occurrence Target ","Occurrences Held","Target Met","Target available","Amount Held available","Contributing Amount Held available","Occurrence Target available","Occurrences Held available","Target Met available","Target partial","Amount Held partial","Contributing Amount Held partial","Occurrence Target partial","Occurrences Held partial","Target Met partial","Target reserved","Amount Held reserved","Contributing Amount Held reserved","Occurrence Target reserved","Occurrences Held reserved","Target Met reserved",MPM
28,ECHINODERM,30.912000,103.040000,31.008000,0,39,yes,0.000000,71.210000,0.000000,0.000000,105.000000,,0.000000,4.110000,3.288000,0.000000,5.000000,,0.000000,27.720000,27.720000,0.000000,34.000000,,1.000000
27,SAND,142.317000,474.390000,143.058000,0,308,yes,0.000000,323.190000,0.000000,0.000000,594.000000,,0.000000,40.710000,32.568000,0.000000,89.000000,,0.000000,110.490000,110.490000,0.000000,219.000000,,1.000000
26,REEFAWASH,64.260000,214.200000,54.262000,0,191,no,0.000000,156.620000,0.000000,0.000000,486.000000,,0.000000,16.590000,13.272000,0.000000,62.000000,,0.000000,40.990000,40.990000,0.000000,129.000000,,0.844413
25,REEF,328.281000,1094.270000,328.378000,0,560,yes,0.000000,740.550000,0.000000,0.000000,1215.000000,,0.000000,126.710000,101.368000,0.000000,187.000000,,0.000000,227.010000,227.010000,0.000000,373.000000,,1.000000
24,MOLLUSCS2,48.978000,163.260000,49.070000,0,70,yes,0.000000,109.890000,0.000000,0.000000,143.000000,,0.000000,21.500000,17.200000,0.000000,32.000000,,0.000000,31.870000,31.870000,0.000000,38.000000,,1.000000
23,MOLLUSCS1,13.245000,44.150000,13.470000,0,20,yes,0.000000,30.380000,0.000000,0.000000,55.000000,,0.000000,1.500000,1.200000,0.000000,3.000000,,0.000000,12.270000,12.270000,0.000000,17.000000,,1.000000
22,SEAGR_REEF,72.204000,240.680000,51.400000,0,128,no,0.000000,184.220000,0.000000,0.000000,311.000000,,0.000000,25.300000,20.240000,0.000000,55.000000,,0.000000,31.160000,31.160000,0.000000,73.000000,,0.711872
21,ISLNDISLET,0.792000,2.640000,1.268000,0,18,yes,0.000000,1.310000,0.000000,0.000000,30.000000,,0.000000,0.310000,0.248000,0.000000,8.000000,,0.000000,1.020000,1.020000,0.000000,10.000000,,1.000000
20,INTERLEDGE,28.209000,94.030000,22.518000,0,112,no,0.000000,68.720000,0.000000,0.000000,307.000000,,0.000000,13.960000,11.168000,0.000000,62.000000,,0.000000,11.350000,11.350000,0.000000,50.000000,,0.798256
19,CORAL3,93.045000,310.150000,98.040000,0,149,yes,0.000000,205.270000,0.000000,0.000000,300.000000,,0.000000,34.200000,27.360000,0.000000,58.000000,,0.000000,70.680000,70.680000,0.000000,91.000000,,1.000000
18,CORAL2,26.310000,87.700000,22.340000,0,47,no,0.000000,63.370000,0.000000,0.000000,100.000000,,0.000000,9.950000,7.960000,0.000000,20.000000,,0.000000,14.380000,14.380000,0.000000,27.000000,,0.849107
17,CORAL1,74.082000,246.940000,74.440000,0,106,yes,0.000000,167.260000,0.000000,0.000000,275.000000,,0.000000,26.200000,20.960000,0.000000,34.000000,,0.000000,53.480000,53.480000,0.000000,72.000000,,1.000000
16,RSF,0.144000,0.480000,0.160000,0,3,yes,0.000000,0.320000,0.000000,0.000000,6.000000,,0.000000,-0.000000,-0.000000,0.000000,0.000000,,0.000000,0.160000,0.160000,0.000000,3.000000,,1.000000
15,PARDUNES,0.381000,1.270000,0.496000,0,5,yes,0.000000,0.740000,0.000000,0.000000,13.000000,,0.000000,0.170000,0.136000,0.000000,1.000000,,0.000000,0.360000,0.360000,0.000000,4.000000,,1.000000
14,PUD,4.746000,15.820000,4.892000,0,48,yes,0.000000,10.130000,0.000000,0.000000,112.000000,,0.000000,3.990000,3.192000,0.000000,30.000000,,0.000000,1.700000,1.700000,0.000000,18.000000,,1.000000
13,BEACH,4.476000,14.920000,4.478000,0,46,yes,0.000000,9.810000,0.000000,0.000000,105.000000,,0.000000,3.160000,2.528000,0.000000,25.000000,,0.000000,1.950000,1.950000,0.000000,21.000000,,1.000000
12,APUF,0.294000,0.980000,0.390000,0,9,yes,0.000000,0.510000,0.000000,0.000000,13.000000,,0.000000,0.400000,0.320000,0.000000,7.000000,,0.000000,0.070000,0.070000,0.000000,2.000000,,1.000000
11,ABAS,0.156000,0.520000,0.250000,0,3,yes,0.000000,0.270000,0.000000,0.000000,6.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.250000,0.250000,0.000000,3.000000,,1.000000
10,DEEP,11.931000,39.770000,11.980000,0,16,yes,0.000000,26.970000,0.000000,0.000000,48.000000,,0.000000,4.100000,3.280000,0.000000,5.000000,,0.000000,8.700000,8.700000,0.000000,11.000000,,1.000000
9,MEDIUM,261.228000,870.760000,207.030000,0,354,no,0.000000,653.670000,0.000000,0.000000,1078.000000,,0.000000,50.300000,40.240000,0.000000,87.000000,,0.000000,166.790000,166.790000,0.000000,267.000000,,0.792526
8,SHALLOW,419.085000,1396.950000,392.868000,0,569,no,0.000000,968.630000,0.000000,0.000000,1331.000000,,0.000000,177.260000,141.808000,0.000000,232.000000,,0.000000,251.060000,251.060000,0.000000,337.000000,,0.937442
7,INVERT,161.826000,539.420000,162.118000,0,203,yes,0.000000,361.470000,0.000000,0.000000,456.000000,,0.000000,79.160000,63.328000,0.000000,94.000000,,0.000000,98.790000,98.790000,0.000000,109.000000,,1.000000
6,FISH3,9.270000,30.900000,12.840000,0,23,yes,0.000000,18.060000,0.000000,0.000000,33.000000,,0.000000,-0.000000,-0.000000,0.000000,0.000000,,0.000000,12.840000,12.840000,0.000000,23.000000,,1.000000
5,FISH2,5.616000,18.720000,0.360000,0,1,no,0.000000,18.270000,0.000000,0.000000,31.000000,,0.000000,0.450000,0.360000,0.000000,1.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,,0.064103
4,FISH1,16.698000,55.660000,16.790000,0,27,yes,0.000000,36.830000,0.000000,0.000000,55.000000,,0.000000,10.200000,8.160000,0.000000,17.000000,,0.000000,8.630000,8.630000,0.000000,10.000000,,1.000000
3,SEAGRASS2,12.810000,42.700000,9.330000,0,16,no,0.000000,32.630000,0.000000,0.000000,47.000000,,0.000000,3.700000,2.960000,0.000000,6.000000,,0.000000,6.370000,6.370000,0.000000,10.000000,,0.728337
2,SEAGRASS1,19.134000,63.780000,0.380000,0,4,no,0.000000,63.400000,0.000000,0.000000,113.000000,,0.000000,-0.000000,-0.000000,0.000000,0.000000,,0.000000,0.380000,0.380000,0.000000,4.000000,,0.019860
1,SEAGRASS,51.012000,170.040000,31.338000,0,54,no,0.000000,135.870000,0.000000,0.000000,208.000000,,0.000000,14.160000,11.328000,0.000000,25.000000,,0.000000,20.010000,20.010000,0.000000,29.000000,,0.614326
