"Feature","Feature Name","Target","Total Amount","Contributing Amount Held","Occurrence Target ","Occurrences Held","Target Met","Target available","Amount Held available","Contributing Amount Held available","Occurrence Target available","Occurrences Held available","Target Met available","Target partial","Amount Held partial","Contributing Amount Held partial","Occurrence Target partial","Occurrences Held partial","Target Met partial","Target reserved","Amount Held reserved","Contributing Amount Held reserved","Occurrence Target reserved","Occurrences Held reserved","Target Met reserved",MPM
28,ECHINODERM,30.912000,103.040000,31.766000,0,42,yes,0.000000,68.700000,0.000000,0.000000,102.000000,,0.000000,12.870000,10.296000,0.000000,16.000000,,0.000000,21.470000,21.470000,0.000000,26.000000,,1.000000
27,SAND,142.317000,474.390000,161.098000,0,322,yes,0.000000,309.250000,0.000000,0.000000,580.000000,,0.000000,20.210000,16.168000,0.000000,56.000000,,0.000000,144.930000,144.930000,0.000000,266.000000,,1.000000
26,REEFAWASH,64.260000,214.200000,50.936000,0,179,no,0.000000,161.030000,0.000000,0.000000,498.000000,,0.000000,11.170000,8.936000,0.000000,44.000000,,0.000000,42.000000,42.000000,0.000000,135.000000,,0.792655
25,REEF,328.281000,1094.270000,328.496000,0,549,yes,0.000000,748.050000,0.000000,0.000000,1226.000000,,0.000000,88.620000,70.896000,0.000000,129.000000,,0.000000,257.600000,257.600000,0.000000,420.000000,,1.000000
24,MOLLUSCS2,48.978000,163.260000,49.196000,0,67,yes,0.000000,112.960000,0.000000,0.000000,146.000000,,0.000000,5.520000,4.416000,0.000000,9.000000,,0.000000,44.780000,44.780000,0.000000,58.000000,,1.000000
23,MOLLUSCS1,13.245000,44.150000,13.264000,0,24,yes,0.000000,30.290000,0.000000,0.000000,51.000000,,0.000000,2.980000,2.384000,0.000000,6.000000,,0.000000,10.880000,10.880000,0.000000,18.000000,,1.000000
22,SEAGR_REEF,72.204000,240.680000,54.128000,0,126,no,0.000000,184.110000,0.000000,0.000000,313.000000,,0.000000,12.210000,9.768000,0.000000,27.000000,,0.000000,44.360000,44.360000,0.000000,99.000000,,0.749654
21,ISLNDISLET,0.792000,2.640000,1.210000,0,15,yes,0.000000,1.420000,0.000000,0.000000,33.000000,,0.000000,0.050000,0.040000,0.000000,1.000000,,0.000000,1.170000,1.170000,0.000000,14.000000,,1.000000
20,INTERLEDGE,28.209000,94.030000,23.166000,0,106,no,0.000000,69.540000,0.000000,0.000000,313.000000,,0.000000,6.620000,5.296000,0.000000,28.000000,,0.000000,17.870000,17.870000,0.000000,78.000000,,0.821227
19,CORAL3,93.045000,310.150000,76.298000,0,118,no,0.000000,228.040000,0.000000,0.000000,331.000000,,0.000000,29.060000,23.248000,0.000000,38.000000,,0.000000,53.050000,53.050000,0.000000,80.000000,,0.820012
18,CORAL2,26.310000,87.700000,20.660000,0,44,no,0.000000,66.210000,0.000000,0.000000,103.000000,,0.000000,4.150000,3.320000,0.000000,8.000000,,0.000000,17.340000,17.340000,0.000000,36.000000,,0.785253
17,CORAL1,74.082000,246.940000,74.154000,0,106,yes,0.000000,170.430000,0.000000,0.000000,275.000000,,0.000000,11.780000,9.424000,0.000000,16.000000,,0.000000,64.730000,64.730000,0.000000,90.000000,,1.000000
16,RSF,0.144000,0.480000,0.166000,0,4,yes,0.000000,0.300000,0.000000,0.000000,5.000000,,0.000000,0.070000,0.056000,0.000000,2.000000,,0.000000,0.110000,0.110000,0.000000,2.000000,,1.000000
15,PARDUNES,0.381000,1.270000,0.670000,0,5,yes,0.000000,0.600000,0.000000,0.000000,13.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.670000,0.670000,0.000000,5.000000,,1.000000
14,PUD,4.746000,15.820000,6.066000,0,47,yes,0.000000,9.470000,0.000000,0.000000,113.000000,,0.000000,1.420000,1.136000,0.000000,11.000000,,0.000000,4.930000,4.930000,0.000000,36.000000,,1.000000
13,BEACH,4.476000,14.920000,4.478000,0,37,yes,0.000000,10.170000,0.000000,0.000000,114.000000,,0.000000,1.360000,1.088000,0.000000,7.000000,,0.000000,3.390000,3.390000,0.000000,30.000000,,1.000000
12,APUF,0.294000,0.980000,0.276000,0,6,no,0.000000,0.700000,0.000000,0.000000,16.000000,,0.000000,0.020000,0.016000,0.000000,1.000000,,0.000000,0.260000,0.260000,0.000000,5.000000,,0.938776
11,ABAS,0.156000,0.520000,0.272000,0,4,yes,0.000000,0.220000,0.000000,0.000000,5.000000,,0.000000,0.140000,0.112000,0.000000,3.000000,,0.000000,0.160000,0.160000,0.000000,1.000000,,1.000000
10,DEEP,11.931000,39.770000,12.414000,0,18,yes,0.000000,27.260000,0.000000,0.000000,46.000000,,0.000000,0.480000,0.384000,0.000000,1.000000,,0.000000,12.030000,12.030000,0.000000,17.000000,,1.000000
9,MEDIUM,261.228000,870.760000,211.892000,0,352,no,0.000000,650.070000,0.000000,0.000000,1080.000000,,0.000000,43.990000,35.192000,0.000000,76.000000,,0.000000,176.700000,176.700000,0.000000,276.000000,,0.811138
8,SHALLOW,419.085000,1396.950000,408.364000,0,565,no,0.000000,971.460000,0.000000,0.000000,1335.000000,,0.000000,85.630000,68.504000,0.000000,119.000000,,0.000000,339.860000,339.860000,0.000000,446.000000,,0.974418
7,INVERT,161.826000,539.420000,161.848000,0,200,yes,0.000000,363.940000,0.000000,0.000000,459.000000,,0.000000,68.160000,54.528000,0.000000,80.000000,,0.000000,107.320000,107.320000,0.000000,120.000000,,1.000000
6,FISH3,9.270000,30.900000,11.200000,0,19,yes,0.000000,18.980000,0.000000,0.000000,37.000000,,0.000000,3.600000,2.880000,0.000000,6.000000,,0.000000,8.320000,8.320000,0.000000,13.000000,,1.000000
5,FISH2,5.616000,18.720000,0.352000,0,1,no,0.000000,18.280000,0.000000,0.000000,31.000000,,0.000000,0.440000,0.352000,0.000000,1.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,,0.062678
4,FISH1,16.698000,55.660000,17.110000,0,25,yes,0.000000,38.550000,0.000000,0.000000,57.000000,,0.000000,-0.000000,-0.000000,0.000000,0.000000,,0.000000,17.110000,17.110000,0.000000,25.000000,,1.000000
3,SEAGRASS2,12.810000,42.700000,1.696000,0,6,no,0.000000,40.990000,0.000000,0.000000,57.000000,,0.000000,0.070000,0.056000,0.000000,1.000000,,0.000000,1.640000,1.640000,0.000000,5.000000,,0.132397
2,SEAGRASS1,19.134000,63.780000,1.060000,0,6,no,0.000000,62.720000,0.000000,0.000000,111.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,1.060000,1.060000,0.000000,6.000000,,0.055399
1,SEAGRASS,51.012000,170.040000,38.112000,0,58,no,0.000000,131.660000,0.000000,0.000000,204.000000,,0.000000,1.340000,1.072000,0.000000,4.000000,,0.000000,37.040000,37.040000,0.000000,54.000000,,0.747118
