"Feature","Feature Name","Target","Total Amount","Contributing Amount Held","Occurrence Target ","Occurrences Held","Target Met","Target available","Amount Held available","Contributing Amount Held available","Occurrence Target available","Occurrences Held available","Target Met available","Target partial","Amount Held partial","Contributing Amount Held partial","Occurrence Target partial","Occurrences Held partial","Target Met partial","Target reserved","Amount Held reserved","Contributing Amount Held reserved","Occurrence Target reserved","Occurrences Held reserved","Target Met reserved",MPM
28,ECHINODERM,30.912000,103.040000,30.972000,0,41,yes,0.000000,69.450000,0.000000,0.000000,103.000000,,0.000000,13.090000,10.472000,0.000000,15.000000,,0.000000,20.500000,20.500000,0.000000,26.000000,,1.000000
27,SAND,142.317000,474.390000,149.686000,0,298,yes,0.000000,322.190000,0.000000,0.000000,604.000000,,0.000000,12.570000,10.056000,0.000000,37.000000,,0.000000,139.630000,139.630000,0.000000,261.000000,,1.000000
26,REEFAWASH,64.260000,214.200000,43.504000,0,170,no,0.000000,168.910000,0.000000,0.000000,507.000000,,0.000000,8.930000,7.144000,0.000000,33.000000,,0.000000,36.360000,36.360000,0.000000,137.000000,,0.677000
25,REEF,328.281000,1094.270000,328.876000,0,541,yes,0.000000,753.550000,0.000000,0.000000,1234.000000,,0.000000,59.220000,47.376000,0.000000,85.000000,,0.000000,281.500000,281.500000,0.000000,456.000000,,1.000000
24,MOLLUSCS2,48.978000,163.260000,49.166000,0,64,yes,0.000000,112.260000,0.000000,0.000000,149.000000,,0.000000,9.170000,7.336000,0.000000,12.000000,,0.000000,41.830000,41.830000,0.000000,52.000000,,1.000000
23,MOLLUSCS1,13.245000,44.150000,13.362000,0,20,yes,0.000000,30.320000,0.000000,0.000000,55.000000,,0.000000,2.340000,1.872000,0.000000,4.000000,,0.000000,11.490000,11.490000,0.000000,16.000000,,1.000000
22,SEAGR_REEF,72.204000,240.680000,49.130000,0,115,no,0.000000,190.010000,0.000000,0.000000,324.000000,,0.000000,7.700000,6.160000,0.000000,20.000000,,0.000000,42.970000,42.970000,0.000000,95.000000,,0.680433
21,ISLNDISLET,0.792000,2.640000,1.224000,0,18,yes,0.000000,1.380000,0.000000,0.000000,30.000000,,0.000000,0.180000,0.144000,0.000000,3.000000,,0.000000,1.080000,1.080000,0.000000,15.000000,,1.000000
20,INTERLEDGE,28.209000,94.030000,25.498000,0,108,no,0.000000,67.630000,0.000000,0.000000,311.000000,,0.000000,4.510000,3.608000,0.000000,23.000000,,0.000000,21.890000,21.890000,0.000000,85.000000,,0.903896
19,CORAL3,93.045000,310.150000,87.540000,0,131,no,0.000000,222.610000,0.000000,0.000000,318.000000,,0.000000,-0.000000,-0.000000,0.000000,0.000000,,0.000000,87.540000,87.540000,0.000000,131.000000,,0.940835
18,CORAL2,26.310000,87.700000,8.920000,0,22,no,0.000000,77.410000,0.000000,0.000000,125.000000,,0.000000,6.850000,5.480000,0.000000,14.000000,,0.000000,3.440000,3.440000,0.000000,8.000000,,0.339035
17,CORAL1,74.082000,246.940000,74.628000,0,111,yes,0.000000,168.490000,0.000000,0.000000,270.000000,,0.000000,19.110000,15.288000,0.000000,23.000000,,0.000000,59.340000,59.340000,0.000000,88.000000,,1.000000
16,RSF,0.144000,0.480000,0.184000,0,2,yes,0.000000,0.260000,0.000000,0.000000,7.000000,,0.000000,0.180000,0.144000,0.000000,1.000000,,0.000000,0.040000,0.040000,0.000000,1.000000,,1.000000
15,PARDUNES,0.381000,1.270000,0.460000,0,4,yes,0.000000,0.810000,0.000000,0.000000,14.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.460000,0.460000,0.000000,4.000000,,1.000000
14,PUD,4.746000,15.820000,5.468000,0,48,yes,0.000000,10.160000,0.000000,0.000000,112.000000,,0.000000,0.960000,0.768000,0.000000,8.000000,,0.000000,4.700000,4.700000,0.000000,40.000000,,1.000000
13,BEACH,4.476000,14.920000,4.484000,0,37,yes,0.000000,10.090000,0.000000,0.000000,114.000000,,0.000000,1.730000,1.384000,0.000000,7.000000,,0.000000,3.100000,3.100000,0.000000,30.000000,,1.000000
12,APUF,0.294000,0.980000,0.460000,0,9,yes,0.000000,0.510000,0.000000,0.000000,13.000000,,0.000000,0.050000,0.040000,0.000000,1.000000,,0.000000,0.420000,0.420000,0.000000,8.000000,,1.000000
11,ABAS,0.156000,0.520000,0.232000,0,3,yes,0.000000,0.270000,0.000000,0.000000,6.000000,,0.000000,0.090000,0.072000,0.000000,2.000000,,0.000000,0.160000,0.160000,0.000000,1.000000,,1.000000
10,DEEP,11.931000,39.770000,12.200000,0,17,yes,0.000000,27.570000,0.000000,0.000000,47.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,12.200000,12.200000,0.000000,17.000000,,1.000000
9,MEDIUM,261.228000,870.760000,206.922000,0,335,no,0.000000,658.110000,0.000000,0.000000,1097.000000,,0.000000,28.640000,22.912000,0.000000,48.000000,,0.000000,184.010000,184.010000,0.000000,287.000000,,0.792113
8,SHALLOW,419.085000,1396.950000,407.340000,0,553,no,0.000000,977.300000,0.000000,0.000000,1347.000000,,0.000000,61.550000,49.240000,0.000000,82.000000,,0.000000,358.100000,358.100000,0.000000,471.000000,,0.971975
7,INVERT,161.826000,539.420000,161.968000,0,198,yes,0.000000,368.820000,0.000000,0.000000,461.000000,,0.000000,43.160000,34.528000,0.000000,50.000000,,0.000000,127.440000,127.440000,0.000000,148.000000,,1.000000
6,FISH3,9.270000,30.900000,12.136000,0,21,yes,0.000000,17.520000,0.000000,0.000000,35.000000,,0.000000,6.220000,4.976000,0.000000,9.000000,,0.000000,7.160000,7.160000,0.000000,12.000000,,1.000000
5,FISH2,5.616000,18.720000,0.500000,0,2,no,0.000000,18.220000,0.000000,0.000000,30.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.500000,0.500000,0.000000,2.000000,,0.089031
4,FISH1,16.698000,55.660000,16.840000,0,25,yes,0.000000,37.370000,0.000000,0.000000,57.000000,,0.000000,7.250000,5.800000,0.000000,9.000000,,0.000000,11.040000,11.040000,0.000000,16.000000,,1.000000
3,SEAGRASS2,12.810000,42.700000,15.890000,0,22,yes,0.000000,26.810000,0.000000,0.000000,41.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,15.890000,15.890000,0.000000,22.000000,,1.000000
2,SEAGRASS1,19.134000,63.780000,0.240000,0,3,no,0.000000,63.540000,0.000000,0.000000,114.000000,,0.000000,-0.000000,-0.000000,0.000000,0.000000,,0.000000,0.240000,0.240000,0.000000,3.000000,,0.012543
1,SEAGRASS,51.012000,170.040000,39.130000,0,58,no,0.000000,130.680000,0.000000,0.000000,204.000000,,0.000000,1.150000,0.920000,0.000000,3.000000,,0.000000,38.210000,38.210000,0.000000,55.000000,,0.767074
