"Feature","Feature Name","Target","Total Amount","Contributing Amount Held","Occurrence Target ","Occurrences Held","Target Met","Target available","Amount Held available","Contributing Amount Held available","Occurrence Target available","Occurrences Held available","Target Met available","Target partial","Amount Held partial","Contributing Amount Held partial","Occurrence Target partial","Occurrences Held partial","Target Met partial","Target reserved","Amount Held reserved","Contributing Amount Held reserved","Occurrence Target reserved","Occurrences Held reserved","Target Met reserved",MPM
28,ECHINODERM,30.912000,103.040000,30.922000,0,41,yes,0.000000,71.240000,0.000000,0.000000,103.000000,,0.000000,4.390000,3.512000,0.000000,5.000000,,0.000000,27.410000,27.410000,0.000000,36.000000,,1.000000
27,SAND,142.317000,474.390000,128.954000,0,285,no,0.000000,335.120000,0.000000,0.000000,617.000000,,0.000000,51.580000,41.264000,0.000000,118.000000,,0.000000,87.690000,87.690000,0.000000,167.000000,,0.906104
26,REEFAWASH,64.260000,214.200000,47.246000,0,188,no,0.000000,164.130000,0.000000,0.000000,489.000000,,0.000000,14.120000,11.296000,0.000000,45.000000,,0.000000,35.950000,35.950000,0.000000,143.000000,,0.735232
25,REEF,328.281000,1094.270000,328.952000,0,543,yes,0.000000,740.540000,0.000000,0.000000,1232.000000,,0.000000,123.890000,99.112000,0.000000,194.000000,,0.000000,229.840000,229.840000,0.000000,349.000000,,1.000000
24,MOLLUSCS2,48.978000,163.260000,48.990000,0,70,yes,0.000000,108.570000,0.000000,0.000000,143.000000,,0.000000,28.500000,22.800000,0.000000,34.000000,,0.000000,26.190000,26.190000,0.000000,36.000000,,1.000000
23,MOLLUSCS1,13.245000,44.150000,13.330000,0,23,yes,0.000000,30.660000,0.000000,0.000000,52.000000,,0.000000,0.800000,0.640000,0.000000,2.000000,,0.000000,12.690000,12.690000,0.000000,21.000000,,1.000000
22,SEAGR_REEF,72.204000,240.680000,44.100000,0,105,no,0.000000,193.930000,0.000000,0.000000,334.000000,,0.000000,13.250000,10.600000,0.000000,25.000000,,0.000000,33.500000,33.500000,0.000000,80.000000,,0.610769
21,ISLNDISLET,0.792000,2.640000,1.396000,0,19,yes,0.000000,1.200000,0.000000,0.000000,29.000000,,0.000000,0.220000,0.176000,0.000000,5.000000,,0.000000,1.220000,1.220000,0.000000,14.000000,,1.000000
20,INTERLEDGE,28.209000,94.030000,26.476000,0,113,no,0.000000,66.960000,0.000000,0.000000,306.000000,,0.000000,2.970000,2.376000,0.000000,13.000000,,0.000000,24.100000,24.100000,0.000000,100.000000,,0.938566
19,CORAL3,93.045000,310.150000,120.792000,0,185,yes,0.000000,176.360000,0.000000,0.000000,264.000000,,0.000000,64.990000,51.992000,0.000000,83.000000,,0.000000,68.800000,68.800000,0.000000,102.000000,,1.000000
18,CORAL2,26.310000,87.700000,8.348000,0,23,no,0.000000,77.490000,0.000000,0.000000,124.000000,,0.000000,9.310000,7.448000,0.000000,20.000000,,0.000000,0.900000,0.900000,0.000000,3.000000,,0.317294
17,CORAL1,74.082000,246.940000,74.718000,0,106,yes,0.000000,169.910000,0.000000,0.000000,275.000000,,0.000000,11.560000,9.248000,0.000000,17.000000,,0.000000,65.470000,65.470000,0.000000,89.000000,,1.000000
16,RSF,0.144000,0.480000,0.144000,0,1,yes,0.000000,0.300000,0.000000,0.000000,8.000000,,0.000000,0.180000,0.144000,0.000000,1.000000,,0.000000,-0.000000,-0.000000,0.000000,0.000000,,1.000000
