"Feature","Feature Name","Target","Total Amount","Contributing Amount Held","Occurrence Target ","Occurrences Held","Target Met","Target available","Amount Held available","Contributing Amount Held available","Occurrence Target available","Occurrences Held available","Target Met available","Target partial","Amount Held partial","Contributing Amount Held partial","Occurrence Target partial","Occurrences Held partial","Target Met partial","Target reserved","Amount Held reserved","Contributing Amount Held reserved","Occurrence Target reserved","Occurrences Held reserved","Target Met reserved",MPM
28,ECHINODERM,30.912000,103.040000,30.938000,0,42,yes,0.000000,69.030000,0.000000,0.000000,102.000000,,0.000000,15.360000,12.288000,0.000000,18.000000,,0.000000,18.650000,18.650000,0.000000,24.000000,,1.000000
27,SAND,142.317000,474.390000,168.050000,0,321,yes,0.000000,300.250000,0.000000,0.000000,581.000000,,0.000000,30.450000,24.360000,0.000000,66.000000,,0.000000,143.690000,143.690000,0.000000,255.000000,,1.000000
26,REEFAWASH,64.260000,214.200000,47.084000,0,176,no,0.000000,165.170000,0.000000,0.000000,501.000000,,0.000000,9.730000,7.784000,0.000000,31.000000,,0.000000,39.300000,39.300000,0.000000,145.000000,,0.732711
25,REEF,328.281000,1094.270000,329.480000,0,542,yes,0.000000,751.810000,0.000000,0.000000,1233.000000,,0.000000,64.900000,51.920000,0.000000,105.000000,,0.000000,277.560000,277.560000,0.000000,437.000000,,1.000000
24,MOLLUSCS2,48.978000,163.260000,49.170000,0,65,yes,0.000000,113.760000,0.000000,0.000000,148.000000,,0.000000,1.650000,1.320000,0.000000,4.000000,,0.000000,47.850000,47.850000,0.000000,61.000000,,1.000000
23,MOLLUSCS1,13.245000,44.150000,13.402000,0,22,yes,0.000000,29.340000,0.000000,0.000000,53.000000,,0.000000,7.040000,5.632000,0.000000,9.000000,,0.000000,7.770000,7.770000,0.000000,13.000000,,1.000000
22,SEAGR_REEF,72.204000,240.680000,57.410000,0,134,no,0.000000,179.060000,0.000000,0.000000,305.000000,,0.000000,21.050000,16.840000,0.000000,44.000000,,0.000000,40.570000,40.570000,0.000000,90.000000,,0.795108
21,ISLNDISLET,0.792000,2.640000,0.800000,0,17,yes,0.000000,1.840000,0.000000,0.000000,31.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.800000,0.800000,0.000000,17.000000,,1.000000
20,INTERLEDGE,28.209000,94.030000,21.888000,0,106,no,0.000000,70.790000,0.000000,0.000000,313.000000,,0.000000,6.760000,5.408000,0.000000,25.000000,,0.000000,16.480000,16.480000,0.000000,81.000000,,0.775923
19,CORAL3,93.045000,310.150000,77.564000,0,121,no,0.000000,228.230000,0.000000,0.000000,328.000000,,0.000000,21.780000,17.424000,0.000000,24.000000,,0.000000,60.140000,60.140000,0.000000,97.000000,,0.833618
18,CORAL2,26.310000,87.700000,17.758000,0,39,no,0.000000,69.150000,0.000000,0.000000,108.000000,,0.000000,3.960000,3.168000,0.000000,8.000000,,0.000000,14.590000,14.590000,0.000000,31.000000,,0.674952
17,CORAL1,74.082000,246.940000,74.114000,0,108,yes,0.000000,165.480000,0.000000,0.000000,273.000000,,0.000000,36.730000,29.384000,0.000000,52.000000,,0.000000,44.730000,44.730000,0.000000,56.000000,,1.000000
16,RSF,0.144000,0.480000,0.144000,0,1,yes,0.000000,0.300000,0.000000,0.000000,8.000000,,0.000000,0.180000,0.144000,0.000000,1.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000
15,PARDUNES,0.381000,1.270000,0.510000,0,3,yes,0.000000,0.760000,0.000000,0.000000,15.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.510000,0.510000,0.000000,3.000000,,1.000000
