"Feature","Feature Name","Target","Total Amount","Contributing Amount Held","Occurrence Target ","Occurrences Held","Target Met","Target available","Amount Held available","Contributing Amount Held available","Occurrence Target available","Occurrences Held available","Target Met available","Target partial","Amount Held partial","Contributing Amount Held partial","Occurrence Target partial","Occurrences Held partial","Target Met partial","Target reserved","Amount Held reserved","Contributing Amount Held reserved","Occurrence Target reserved","Occurrences Held reserved","Target Met reserved",MPM
28,ECHINODERM,30.912000,103.040000,31.054000,0,39,yes,0.000000,69.860000,0.000000,0.000000,105.000000,,0.000000,10.630000,8.504000,0.000000,13.000000,,0.000000,22.550000,22.550000,0.000000,26.000000,,1.000000
27,SAND,142.317000,474.390000,158.316000,0,329,yes,0.000000,308.580000,0.000000,0.000000,573.000000,,0.000000,37.470000,29.976000,0.000000,92.000000,,0.000000,128.340000,128.340000,0.000000,237.000000,,1.000000
26,REEFAWASH,64.260000,214.200000,51.378000,0,194,no,0.000000,158.700000,0.000000,0.000000,483.000000,,0.000000,20.610000,16.488000,0.000000,69.000000,,0.000000,34.890000,34.890000,0.000000,125.000000,,0.799533
25,REEF,328.281000,1094.270000,328.954000,0,573,yes,0.000000,735.000000,0.000000,0.000000,1202.000000,,0.000000,151.580000,121.264000,0.000000,222.000000,,0.000000,207.690000,207.690000,0.000000,351.000000,,1.000000
24,MOLLUSCS2,48.978000,163.260000,49.490000,0,71,yes,0.000000,111.460000,0.000000,0.000000,142.000000,,0.000000,11.550000,9.240000,0.000000,14.000000,,0.000000,40.250000,40.250000,0.000000,57.000000,,1.000000
23,MOLLUSCS1,13.245000,44.150000,13.318000,0,23,yes,0.000000,29.440000,0.000000,0.000000,52.000000,,0.000000,6.960000,5.568000,0.000000,9.000000,,0.000000,7.750000,7.750000,0.000000,14.000000,,1.000000
22,SEAGR_REEF,72.204000,240.680000,67.510000,0,144,no,0.000000,171.610000,0.000000,0.000000,295.000000,,0.000000,7.800000,6.240000,0.000000,21.000000,,0.000000,61.270000,61.270000,0.000000,123.000000,,0.934990
21,ISLNDISLET,0.792000,2.640000,1.226000,0,18,yes,0.000000,1.200000,0.000000,0.000000,30.000000,,0.000000,1.070000,0.856000,0.000000,8.000000,,0.000000,0.370000,0.370000,0.000000,10.000000,,1.000000
20,INTERLEDGE,28.209000,94.030000,21.606000,0,110,no,0.000000,70.610000,0.000000,0.000000,309.000000,,0.000000,9.070000,7.256000,0.000000,40.000000,,0.000000,14.350000,14.350000,0.000000,70.000000,,0.765926
19,CORAL3,93.045000,310.150000,88.514000,0,146,no,0.000000,206.980000,0.000000,0.000000,303.000000,,0.000000,73.280000,58.624000,0.000000,91.000000,,0.000000,29.890000,29.890000,0.000000,55.000000,,0.951303
18,CORAL2,26.310000,87.700000,18.436000,0,42,no,0.000000,68.000000,0.000000,0.000000,105.000000,,0.000000,6.320000,5.056000,0.000000,14.000000,,0.000000,13.380000,13.380000,0.000000,28.000000,,0.700722
17,CORAL1,74.082000,246.940000,74.772000,0,105,yes,0.000000,166.800000,0.000000,0.000000,276.000000,,0.000000,26.840000,21.472000,0.000000,34.000000,,0.000000,53.300000,53.300000,0.000000,71.000000,,1.000000
16,RSF,0.144000,0.480000,0.146000,0,3,yes,0.000000,0.320000,0.000000,0.000000,6.000000,,0.000000,0.070000,0.056000,0.000000,2.000000,,0.000000,0.090000,0.090000,0.000000,1.000000,,1.000000
15,PARDUNES,0.381000,1.270000,0.444000,0,3,yes,0.000000,0.760000,0.000000,0.000000,15.000000,,0.000000,0.330000,0.264000,0.000000,2.000000,,0.000000,0.180000,0.180000,0.000000,1.000000,,1.000000
