"Feature","Feature Name","Target","Total Amount","Contributing Amount Held","Occurrence Target ","Occurrences Held","Target Met","Target available","Amount Held available","Contributing Amount Held available","Occurrence Target available","Occurrences Held available","Target Met available","Target partial","Amount Held partial","Contributing Amount Held partial","Occurrence Target partial","Occurrences Held partial","Target Met partial","Target reserved","Amount Held reserved","Contributing Amount Held reserved","Occurrence Target reserved","Occurrences Held reserved","Target Met reserved",MPM
28,ECHINODERM,30.912000,103.040000,31.406000,0,39,yes,0.000000,71.220000,0.000000,0.000000,105.000000,,0.000000,2.070000,1.656000,0.000000,3.000000,,0.000000,29.750000,29.750000,0.000000,36.000000,,1.000000
27,SAND,142.317000,474.390000,135.068000,0,292,no,0.000000,330.770000,0.000000,0.000000,610.000000,,0.000000,42.760000,34.208000,0.000000,99.000000,,0.000000,100.860000,100.860000,0.000000,193.000000,,0.949064
26,REEFAWASH,64.260000,214.200000,48.892000,0,189,no,0.000000,163.000000,0.000000,0.000000,488.000000,,0.000000,11.540000,9.232000,0.000000,55.000000,,0.000000,39.660000,39.660000,0.000000,134.000000,,0.760847
25,REEF,328.281000,1094.270000,328.512000,0,544,yes,0.000000,743.010000,0.000000,0.000000,1231.000000,,0.000000,113.740000,90.992000,0.000000,185.000000,,0.000000,237.520000,237.520000,0.000000,359.000000,,1.000000
24,MOLLUSCS2,48.978000,163.260000,49.122000,0,71,yes,0.000000,110.400000,0.000000,0.000000,142.000000,,0.000000,18.690000,14.952000,0.000000,29.000000,,0.000000,34.170000,34.170000,0.000000,42.000000,,1.000000
23,MOLLUSCS1,13.245000,44.150000,13.280000,0,22,yes,0.000000,30.870000,0.000000,0.000000,53.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,13.280000,13.280000,0.000000,22.000000,,1.000000
22,SEAGR_REEF,72.204000,240.680000,51.900000,0,124,no,0.000000,183.820000,0.000000,0.000000,315.000000,,0.000000,24.800000,19.840000,0.000000,52.000000,,0.000000,32.060000,32.060000,0.000000,72.000000,,0.718797
21,ISLNDISLET,0.792000,2.640000,1.174000,0,14,yes,0.000000,1.450000,0.000000,0.000000,34.000000,,0.000000,0.080000,0.064000,0.000000,3.000000,,0.000000,1.110000,1.110000,0.000000,11.000000,,1.000000
20,INTERLEDGE,28.209000,94.030000,26.062000,0,111,no,0.000000,67.000000,0.000000,0.000000,308.000000,,0.000000,4.840000,3.872000,0.000000,24.000000,,0.000000,22.190000,22.190000,0.000000,87.000000,,0.923890
19,CORAL3,93.045000,310.150000,71.672000,0,119,no,0.000000,231.720000,0.000000,0.000000,330.000000,,0.000000,33.790000,27.032000,0.000000,57.000000,,0.000000,44.640000,44.640000,0.000000,62.000000,,0.770294
18,CORAL2,26.310000,87.700000,19.292000,0,39,no,0.000000,68.170000,0.000000,0.000000,108.000000,,0.000000,1.190000,0.952000,0.000000,3.000000,,0.000000,18.340000,18.340000,0.000000,36.000000,,0.733257
17,CORAL1,74.082000,246.940000,74.212000,0,102,yes,0.000000,168.370000,0.000000,0.000000,279.000000,,0.000000,21.790000,17.432000,0.000000,26.000000,,0.000000,56.780000,56.780000,0.000000,76.000000,,1.000000
16,RSF,0.144000,0.480000,0.146000,0,3,yes,0.000000,0.320000,0.000000,0.000000,6.000000,,0.000000,0.070000,0.056000,0.000000,2.000000,,0.000000,0.090000,0.090000,0.000000,1.000000,,1.000000
