"Feature","Feature Name","Target","Total Amount","Contributing Amount Held","Occurrence Target ","Occurrences Held","Target Met","Target available","Amount Held available","Contributing Amount Held available","Occurrence Target available","Occurrences Held available","Target Met available","Target partial","Amount Held partial","Contributing Amount Held partial","Occurrence Target partial","Occurrences Held partial","Target Met partial","Target reserved","Amount Held reserved","Contributing Amount Held reserved","Occurrence Target reserved","Occurrences Held reserved","Target Met reserved",MPM
28,ECHINODERM,30.912000,103.040000,31.082000,0,42,yes,0.000000,68.020000,0.000000,0.000000,102.000000,,0.000000,19.690000,15.752000,0.000000,22.000000,,0.000000,15.330000,15.330000,0.000000,20.000000,,1.000000
27,SAND,142.317000,474.390000,141.798000,0,296,no,0.000000,324.500000,0.000000,0.000000,606.000000,,0.000000,40.460000,32.368000,0.000000,90.000000,,0.000000,109.430000,109.430000,0.000000,206.000000,,0.996353
26,REEFAWASH,64.260000,214.200000,45.490000,0,175,no,0.000000,165.040000,0.000000,0.000000,502.000000,,0.000000,18.350000,14.680000,0.000000,59.000000,,0.000000,30.810000,30.810000,0.000000,116.000000,,0.707905
25,REEF,328.281000,1094.270000,328.926000,0,546,yes,0.000000,745.440000,0.000000,0.000000,1229.000000,,0.000000,99.520000,79.616000,0.000000,156.000000,,0.000000,249.310000,249.310000,0.000000,390.000000,,1.000000
24,MOLLUSCS2,48.978000,163.260000,50.522000,0,67,yes,0.000000,111.350000,0.000000,0.000000,146.000000,,0.000000,6.940000,5.552000,0.000000,15.000000,,0.000000,44.970000,44.970000,0.000000,52.000000,,1.000000
23,MOLLUSCS1,13.245000,44.150000,13.258000,0,20,yes,0.000000,29.690000,0.000000,0.000000,55.000000,,0.000000,6.010000,4.808000,0.000000,8.000000,,0.000000,8.450000,8.450000,0.000000,12.000000,,1.000000
22,SEAGR_REEF,72.204000,240.680000,41.008000,0,104,no,0.000000,195.510000,0.000000,0.000000,335.000000,,0.000000,20.810000,16.648000,0.000000,47.000000,,0.000000,24.360000,24.360000,0.000000,57.000000,,0.567946
21,ISLNDISLET,0.792000,2.640000,1.284000,0,16,yes,0.000000,1.280000,0.000000,0.000000,32.000000,,0.000000,0.380000,0.304000,0.000000,8.000000,,0.000000,0.980000,0.980000,0.000000,8.000000,,1.000000
20,INTERLEDGE,28.209000,94.030000,21.738000,0,103,no,0.000000,69.750000,0.000000,0.000000,316.000000,,0.000000,12.710000,10.168000,0.000000,56.000000,,0.000000,11.570000,11.570000,0.000000,47.000000,,0.770605
19,CORAL3,93.045000,310.150000,86.020000,0,134,no,0.000000,218.630000,0.000000,0.000000,315.000000,,0.000000,27.500000,22.000000,0.000000,46.000000,,0.000000,64.020000,64.020000,0.000000,88.000000,,0.924499
18,CORAL2,26.310000,87.700000,8.040000,0,19,no,0.000000,78.360000,0.000000,0.000000,128.000000,,0.000000,6.500000,5.200000,0.000000,13.000000,,0.000000,2.840000,2.840000,0.000000,6.000000,,0.305587
17,CORAL1,74.082000,246.940000,74.696000,0,107,yes,0.000000,164.620000,0.000000,0.000000,274.000000,,0.000000,38.120000,30.496000,0.000000,46.000000,,0.000000,44.200000,44.200000,0.000000,61.000000,,1.000000
16,RSF,0.144000,0.480000,0.144000,0,1,no,0.000000,0.300000,0.000000,0.000000,8.000000,,0.000000,0.180000,0.144000,0.000000,1.000000,,0.000000,-0.000000,-0.000000,0.000000,0.000000,,1.000000
15,PARDUNES,0.381000,1.270000,0.450000,0,3,yes,0.000000,0.820000,0.000000,0.000000,15.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.450000,0.450000,0.000000,3.000000,,1.000000
14,PUD,4.746000,15.820000,4.882000,0,42,yes,0.000000,10.270000,0.000000,0.000000,118.000000,,0.000000,3.340000,2.672000,0.000000,24.000000,,0.000000,2.210000,2.210000,0.000000,18.000000,,1.000000
13,BEACH,4.476000,14.920000,4.498000,0,37,yes,0.000000,9.920000,0.000000,0.000000,114.000000,,0.000000,2.510000,2.008000,0.000000,14.000000,,0.000000,2.490000,2.490000,0.000000,23.000000,,1.000000
12,APUF,0.294000,0.980000,0.448000,0,10,yes,0.000000,0.460000,0.000000,0.000000,12.000000,,0.000000,0.360000,0.288000,0.000000,6.000000,,0.000000,0.160000,0.160000,0.000000,4.000000,,1.000000
11,ABAS,0.156000,0.520000,0.250000,0,3,yes,0.000000,0.270000,0.000000,0.000000,6.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.250000,0.250000,0.000000,3.000000,,1.000000
10,DEEP,11.931000,39.770000,12.160000,0,16,yes,0.000000,27.010000,0.000000,0.000000,48.000000,,0.000000,3.000000,2.400000,0.000000,3.000000,,0.000000,9.760000,9.760000,0.000000,13.000000,,1.000000
9,MEDIUM,261.228000,870.760000,194.998000,0,333,no,0.000000,663.920000,0.000000,0.000000,1099.000000,,0.000000,59.210000,47.368000,0.000000,98.000000,,0.000000,147.630000,147.630000,0.000000,235.000000,,0.746467
8,SHALLOW,419.085000,1396.950000,406.508000,0,558,no,0.000000,966.020000,0.000000,0.000000,1342.000000,,0.000000,122.110000,97.688000,0.000000,167.000000,,0.000000,308.820000,308.820000,0.000000,391.000000,,0.969989
7,INVERT,161.826000,539.420000,161.950000,0,207,yes,0.000000,359.410000,0.000000,0.000000,452.000000,,0.000000,90.300000,72.240000,0.000000,110.000000,,0.000000,89.710000,89.710000,0.000000,97.000000,,1.000000
