"Feature","Feature Name","Target","Total Amount","Contributing Amount Held","Occurrence Target ","Occurrences Held","Target Met","Target available","Amount Held available","Contributing Amount Held available","Occurrence Target available","Occurrences Held available","Target Met available","Target partial","Amount Held partial","Contributing Amount Held partial","Occurrence Target partial","Occurrences Held partial","Target Met partial","Target reserved","Amount Held reserved","Contributing Amount Held reserved","Occurrence Target reserved","Occurrences Held reserved","Target Met reserved",MPM
28,ECHINODERM,30.912000,103.040000,31.300000,0,36,yes,0.000000,71.740000,0.000000,0.000000,108.000000,,0.000000,-0.000000,-0.000000,0.000000,0.000000,,0.000000,31.300000,31.300000,0.000000,36.000000,,1.000000
27,SAND,142.317000,474.390000,139.896000,0,295,no,0.000000,329.160000,0.000000,0.000000,607.000000,,0.000000,26.670000,21.336000,0.000000,76.000000,,0.000000,118.560000,118.560000,0.000000,219.000000,,0.982989
26,REEFAWASH,64.260000,214.200000,49.852000,0,187,no,0.000000,160.230000,0.000000,0.000000,490.000000,,0.000000,20.590000,16.472000,0.000000,66.000000,,0.000000,33.380000,33.380000,0.000000,121.000000,,0.775786
25,REEF,328.281000,1094.270000,328.808000,0,552,yes,0.000000,738.300000,0.000000,0.000000,1223.000000,,0.000000,135.810000,108.648000,0.000000,198.000000,,0.000000,220.160000,220.160000,0.000000,354.000000,,1.000000
24,MOLLUSCS2,48.978000,163.260000,49.644000,0,65,yes,0.000000,112.530000,0.000000,0.000000,148.000000,,0.000000,5.430000,4.344000,0.000000,9.000000,,0.000000,45.300000,45.300000,0.000000,56.000000,,1.000000
23,MOLLUSCS1,13.245000,44.150000,13.590000,0,20,yes,0.000000,30.560000,0.000000,0.000000,55.000000,,0.000000,-0.000000,-0.000000,0.000000,0.000000,,0.000000,13.590000,13.590000,0.000000,20.000000,,1.000000
22,SEAGR_REEF,72.204000,240.680000,55.124000,0,123,no,0.000000,184.380000,0.000000,0.000000,316.000000,,0.000000,5.880000,4.704000,0.000000,22.000000,,0.000000,50.420000,50.420000,0.000000,101.000000,,0.763448
21,ISLNDISLET,0.792000,2.640000,1.012000,0,16,yes,0.000000,1.490000,0.000000,0.000000,32.000000,,0.000000,0.690000,0.552000,0.000000,7.000000,,0.000000,0.460000,0.460000,0.000000,9.000000,,1.000000
20,INTERLEDGE,28.209000,94.030000,24.122000,0,111,no,0.000000,68.880000,0.000000,0.000000,308.000000,,0.000000,5.140000,4.112000,0.000000,24.000000,,0.000000,20.010000,20.010000,0.000000,87.000000,,0.855117
19,CORAL3,93.045000,310.150000,72.464000,0,128,no,0.000000,225.710000,0.000000,0.000000,321.000000,,0.000000,59.880000,47.904000,0.000000,85.000000,,0.000000,24.560000,24.560000,0.000000,43.000000,,0.778806
18,CORAL2,26.310000,87.700000,20.588000,0,44,no,0.000000,65.670000,0.000000,0.000000,103.000000,,0.000000,7.210000,5.768000,0.000000,15.000000,,0.000000,14.820000,14.820000,0.000000,29.000000,,0.782516
17,CORAL1,74.082000,246.940000,74.300000,0,101,yes,0.000000,171.820000,0.000000,0.000000,280.000000,,0.000000,4.100000,3.280000,0.000000,6.000000,,0.000000,71.020000,71.020000,0.000000,95.000000,,1.000000
16,RSF,0.144000,0.480000,0.144000,0,1,yes,0.000000,0.300000,0.000000,0.000000,8.000000,,0.000000,0.180000,0.144000,0.000000,1.000000,,0.000000,-0.000000,-0.000000,0.000000,0.000000,,1.000000
15,PARDUNES,0.381000,1.270000,0.584000,0,5,yes,0.000000,0.620000,0.000000,0.000000,13.000000,,0.000000,0.330000,0.264000,0.000000,2.000000,,0.000000,0.320000,0.320000,0.000000,3.000000,,1.000000
14,PUD,4.746000,15.820000,6.122000,0,50,yes,0.000000,9.200000,0.000000,0.000000,110.000000,,0.000000,2.490000,1.992000,0.000000,17.000000,,0.000000,4.130000,4.130000,0.000000,33.000000,,1.000000
13,BEACH,4.476000,14.920000,4.488000,0,39,yes,0.000000,9.880000,0.000000,0.000000,112.000000,,0.000000,2.760000,2.208000,0.000000,20.000000,,0.000000,2.280000,2.280000,0.000000,19.000000,,1.000000
12,APUF,0.294000,0.980000,0.442000,0,9,yes,0.000000,0.520000,0.000000,0.000000,13.000000,,0.000000,0.090000,0.072000,0.000000,2.000000,,0.000000,0.370000,0.370000,0.000000,7.000000,,1.000000
11,ABAS,0.156000,0.520000,0.160000,0,1,yes,0.000000,0.360000,0.000000,0.000000,8.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.160000,0.160000,0.000000,1.000000,,1.000000
10,DEEP,11.931000,39.770000,12.080000,0,16,yes,0.000000,27.690000,0.000000,0.000000,48.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,12.080000,12.080000,0.000000,16.000000,,1.000000
9,MEDIUM,261.228000,870.760000,214.786000,0,359,no,0.000000,643.780000,0.000000,0.000000,1073.000000,,0.000000,60.970000,48.776000,0.000000,94.000000,,0.000000,166.010000,166.010000,0.000000,265.000000,,0.822217
8,SHALLOW,419.085000,1396.950000,372.052000,0,541,no,0.000000,995.830000,0.000000,0.000000,1359.000000,,0.000000,145.340000,116.272000,0.000000,191.000000,,0.000000,255.780000,255.780000,0.000000,350.000000,,0.887772
7,INVERT,161.826000,539.420000,162.090000,0,194,yes,0.000000,369.680000,0.000000,0.000000,465.000000,,0.000000,38.250000,30.600000,0.000000,44.000000,,0.000000,131.490000,131.490000,0.000000,150.000000,,1.000000
6,FISH3,9.270000,30.900000,9.500000,0,16,yes,0.000000,21.400000,0.000000,0.000000,40.000000,,0.000000,-0.000000,-0.000000,0.000000,0.000000,,0.000000,9.500000,9.500000,0.000000,16.000000,,1.000000
5,FISH2,5.616000,18.720000,0.450000,0,1,no,0.000000,18.270000,0.000000,0.000000,31.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.450000,0.450000,0.000000,1.000000,,0.080128
4,FISH1,16.698000,55.660000,16.720000,0,26,yes,0.000000,38.740000,0.000000,0.000000,56.000000,,0.000000,1.000000,0.800000,0.000000,1.000000,,0.000000,15.920000,15.920000,0.000000,25.000000,,1.000000
3,SEAGRASS2,12.810000,42.700000,10.472000,0,19,no,0.000000,29.610000,0.000000,0.000000,44.000000,,0.000000,13.090000,10.472000,0.000000,19.000000,,0.000000,-0.000000,-0.000000,0.000000,0.000000,,0.817486
2,SEAGRASS1,19.134000,63.780000,0.402000,0,5,no,0.000000,63.340000,0.000000,0.000000,112.000000,,0.000000,0.190000,0.152000,0.000000,2.000000,,0.000000,0.250000,0.250000,0.000000,3.000000,,0.021010
1,SEAGRASS,51.012000,170.040000,19.712000,0,39,no,0.000000,149.240000,0.000000,0.000000,223.000000,,0.000000,5.440000,4.352000,0.000000,13.000000,,0.000000,15.360000,15.360000,0.000000,26.000000,,0.386419
