"Feature","Feature Name","Target","Total Amount","Contributing Amount Held","Occurrence Target ","Occurrences Held","Target Met","Target available","Amount Held available","Contributing Amount Held available","Occurrence Target available","Occurrences Held available","Target Met available","Target partial","Amount Held partial","Contributing Amount Held partial","Occurrence Target partial","Occurrences Held partial","Target Met partial","Target reserved","Amount Held reserved","Contributing Amount Held reserved","Occurrence Target reserved","Occurrences Held reserved","Target Met reserved",MPM
28,ECHINODERM,30.912000,103.040000,30.954000,0,40,yes,0.000000,70.820000,0.000000,0.000000,104.000000,,0.000000,6.330000,5.064000,0.000000,7.000000,,0.000000,25.890000,25.890000,0.000000,33.000000,,1.000000
27,SAND,142.317000,474.390000,175.302000,0,372,yes,0.000000,275.000000,0.000000,0.000000,530.000000,,0.000000,120.440000,96.352000,0.000000,209.000000,,0.000000,78.950000,78.950000,0.000000,163.000000,,1.000000
26,REEFAWASH,64.260000,214.200000,50.072000,0,198,no,0.000000,159.740000,0.000000,0.000000,479.000000,,0.000000,21.940000,17.552000,0.000000,79.000000,,0.000000,32.520000,32.520000,0.000000,119.000000,,0.779209
25,REEF,328.281000,1094.270000,328.672000,0,576,yes,0.000000,737.430000,0.000000,0.000000,1199.000000,,0.000000,140.840000,112.672000,0.000000,240.000000,,0.000000,216.000000,216.000000,0.000000,336.000000,,1.000000
24,MOLLUSCS2,48.978000,163.260000,50.246000,0,71,yes,0.000000,108.940000,0.000000,0.000000,142.000000,,0.000000,20.370000,16.296000,0.000000,30.000000,,0.000000,33.950000,33.950000,0.000000,41.000000,,1.000000
23,MOLLUSCS1,13.245000,44.150000,13.470000,0,21,yes,0.000000,30.090000,0.000000,0.000000,54.000000,,0.000000,2.950000,2.360000,0.000000,4.000000,,0.000000,11.110000,11.110000,0.000000,17.000000,,1.000000
22,SEAGR_REEF,72.204000,240.680000,90.654000,0,186,yes,0.000000,139.440000,0.000000,0.000000,253.000000,,0.000000,52.930000,42.344000,0.000000,85.000000,,0.000000,48.310000,48.310000,0.000000,101.000000,,1.000000
21,ISLNDISLET,0.792000,2.640000,1.516000,0,22,yes,0.000000,1.120000,0.000000,0.000000,26.000000,,0.000000,0.020000,0.016000,0.000000,2.000000,,0.000000,1.500000,1.500000,0.000000,20.000000,,1.000000
20,INTERLEDGE,28.209000,94.030000,24.872000,0,123,no,0.000000,67.330000,0.000000,0.000000,296.000000,,0.000000,9.140000,7.312000,0.000000,38.000000,,0.000000,17.560000,17.560000,0.000000,85.000000,,0.881704
19,CORAL3,93.045000,310.150000,85.330000,0,148,no,0.000000,216.310000,0.000000,0.000000,301.000000,,0.000000,42.550000,34.040000,0.000000,67.000000,,0.000000,51.290000,51.290000,0.000000,81.000000,,0.917083
