"Feature","Feature Name","Target","Total Amount","Contributing Amount Held","Occurrence Target ","Occurrences Held","Target Met","Target available","Amount Held available","Contributing Amount Held available","Occurrence Target available","Occurrences Held available","Target Met available","Target partial","Amount Held partial","Contributing Amount Held partial","Occurrence Target partial","Occurrences Held partial","Target Met partial","Target reserved","Amount Held reserved","Contributing Amount Held reserved","Occurrence Target reserved","Occurrences Held reserved","Target Met reserved",MPM
28,ECHINODERM,30.912000,103.040000,31.458000,0,41,yes,0.000000,69.390000,0.000000,0.000000,103.000000,,0.000000,10.960000,8.768000,0.000000,13.000000,,0.000000,22.690000,22.690000,0.000000,28.000000,,1.000000
27,SAND,142.317000,474.390000,142.892000,0,318,yes,0.000000,321.620000,0.000000,0.000000,584.000000,,0.000000,49.390000,39.512000,0.000000,99.000000,,0.000000,103.380000,103.380000,0.000000,219.000000,,1.000000
26,REEFAWASH,64.260000,214.200000,55.558000,0,195,no,0.000000,155.980000,0.000000,0.000000,482.000000,,0.000000,13.310000,10.648000,0.000000,50.000000,,0.000000,44.910000,44.910000,0.000000,145.000000,,0.864581
25,REEF,328.281000,1094.270000,328.572000,0,563,yes,0.000000,741.430000,0.000000,0.000000,1212.000000,,0.000000,121.340000,97.072000,0.000000,184.000000,,0.000000,231.500000,231.500000,0.000000,379.000000,,1.000000
24,MOLLUSCS2,48.978000,163.260000,49.040000,0,70,yes,0.000000,109.620000,0.000000,0.000000,143.000000,,0.000000,23.000000,18.400000,0.000000,31.000000,,0.000000,30.640000,30.640000,0.000000,39.000000,,1.000000
23,MOLLUSCS1,13.245000,44.150000,13.352000,0,23,yes,0.000000,29.780000,0.000000,0.000000,52.000000,,0.000000,5.090000,4.072000,0.000000,8.000000,,0.000000,9.280000,9.280000,0.000000,15.000000,,1.000000
22,SEAGR_REEF,72.204000,240.680000,60.520000,0,136,no,0.000000,177.520000,0.000000,0.000000,303.000000,,0.000000,13.200000,10.560000,0.000000,30.000000,,0.000000,49.960000,49.960000,0.000000,106.000000,,0.838181
21,ISLNDISLET,0.792000,2.640000,1.284000,0,21,yes,0.000000,1.350000,0.000000,0.000000,27.000000,,0.000000,0.030000,0.024000,0.000000,2.000000,,0.000000,1.260000,1.260000,0.000000,19.000000,,1.000000
20,INTERLEDGE,28.209000,94.030000,22.402000,0,107,no,0.000000,70.140000,0.000000,0.000000,312.000000,,0.000000,7.440000,5.952000,0.000000,27.000000,,0.000000,16.450000,16.450000,0.000000,80.000000,,0.794144
19,CORAL3,93.045000,310.150000,80.340000,0,129,no,0.000000,223.650000,0.000000,0.000000,320.000000,,0.000000,30.800000,24.640000,0.000000,47.000000,,0.000000,55.700000,55.700000,0.000000,82.000000,,0.863453
18,CORAL2,26.310000,87.700000,17.856000,0,37,no,0.000000,68.630000,0.000000,0.000000,110.000000,,0.000000,6.070000,4.856000,0.000000,11.000000,,0.000000,13.000000,13.000000,0.000000,26.000000,,0.678677
17,CORAL1,74.082000,246.940000,74.082000,0,110,yes,0.000000,168.450000,0.000000,0.000000,271.000000,,0.000000,22.040000,17.632000,0.000000,30.000000,,0.000000,56.450000,56.450000,0.000000,80.000000,,1.000000
16,RSF,0.144000,0.480000,0.160000,0,3,yes,0.000000,0.320000,0.000000,0.000000,6.000000,,0.000000,-0.000000,-0.000000,0.000000,0.000000,,0.000000,0.160000,0.160000,0.000000,3.000000,,1.000000
15,PARDUNES,0.381000,1.270000,0.528000,0,4,yes,0.000000,0.640000,0.000000,0.000000,14.000000,,0.000000,0.510000,0.408000,0.000000,3.000000,,0.000000,0.120000,0.120000,0.000000,1.000000,,1.000000
14,PUD,4.746000,15.820000,5.704000,0,50,yes,0.000000,9.690000,0.000000,0.000000,110.000000,,0.000000,2.130000,1.704000,0.000000,16.000000,,0.000000,4.000000,4.000000,0.000000,34.000000,,1.000000
13,BEACH,4.476000,14.920000,4.478000,0,42,yes,0.000000,9.800000,0.000000,0.000000,109.000000,,0.000000,3.210000,2.568000,0.000000,19.000000,,0.000000,1.910000,1.910000,0.000000,23.000000,,1.000000
12,APUF,0.294000,0.980000,0.340000,0,8,yes,0.000000,0.630000,0.000000,0.000000,14.000000,,0.000000,0.050000,0.040000,0.000000,1.000000,,0.000000,0.300000,0.300000,0.000000,7.000000,,1.000000
11,ABAS,0.156000,0.520000,0.250000,0,3,yes,0.000000,0.270000,0.000000,0.000000,6.000000,,0.000000,-0.000000,-0.000000,0.000000,0.000000,,0.000000,0.250000,0.250000,0.000000,3.000000,,1.000000
10,DEEP,11.931000,39.770000,12.390000,0,16,yes,0.000000,27.380000,0.000000,0.000000,48.000000,,0.000000,-0.000000,-0.000000,0.000000,0.000000,,0.000000,12.390000,12.390000,0.000000,16.000000,,1.000000
9,MEDIUM,261.228000,870.760000,200.176000,0,354,no,0.000000,656.930000,0.000000,0.000000,1078.000000,,0.000000,68.270000,54.616000,0.000000,118.000000,,0.000000,145.560000,145.560000,0.000000,236.000000,,0.766288
8,SHALLOW,419.085000,1396.950000,419.516000,0,595,yes,0.000000,945.220000,0.000000,0.000000,1305.000000,,0.000000,161.070000,128.856000,0.000000,214.000000,,0.000000,290.660000,290.660000,0.000000,381.000000,,1.000000
7,INVERT,161.826000,539.420000,161.832000,0,206,yes,0.000000,362.450000,0.000000,0.000000,453.000000,,0.000000,75.690000,60.552000,0.000000,92.000000,,0.000000,101.280000,101.280000,0.000000,114.000000,,1.000000
6,FISH3,9.270000,30.900000,9.972000,0,20,yes,0.000000,20.410000,0.000000,0.000000,36.000000,,0.000000,2.590000,2.072000,0.000000,5.000000,,0.000000,7.900000,7.900000,0.000000,15.000000,,1.000000
5,FISH2,5.616000,18.720000,0.450000,0,1,no,0.000000,18.270000,0.000000,0.000000,31.000000,,0.000000,-0.000000,-0.000000,0.000000,0.000000,,0.000000,0.450000,0.450000,0.000000,1.000000,,0.080128
4,FISH1,16.698000,55.660000,16.732000,0,26,yes,0.000000,38.130000,0.000000,0.000000,56.000000,,0.000000,3.990000,3.192000,0.000000,6.000000,,0.000000,13.540000,13.540000,0.000000,20.000000,,1.000000
3,SEAGRASS2,12.810000,42.700000,16.072000,0,26,yes,0.000000,22.610000,0.000000,0.000000,37.000000,,0.000000,20.090000,16.072000,0.000000,26.000000,,0.000000,-0.000000,-0.000000,0.000000,0.000000,,1.000000
2,SEAGRASS1,19.134000,63.780000,0.192000,0,3,no,0.000000,63.540000,0.000000,0.000000,114.000000,,0.000000,0.240000,0.192000,0.000000,3.000000,,0.000000,-0.000000,-0.000000,0.000000,0.000000,,0.010034
1,SEAGRASS,51.012000,170.040000,31.330000,0,56,no,0.000000,135.950000,0.000000,0.000000,206.000000,,0.000000,13.800000,11.040000,0.000000,18.000000,,0.000000,20.290000,20.290000,0.000000,38.000000,,0.614169
