"Feature","Feature Name","Target","Total Amount","Contributing Amount Held","Occurrence Target ","Occurrences Held","Target Met","Target available","Amount Held available","Contributing Amount Held available","Occurrence Target available","Occurrences Held available","Target Met available","Target partial","Amount Held partial","Contributing Amount Held partial","Occurrence Target partial","Occurrences Held partial","Target Met partial","Target reserved","Amount Held reserved","Contributing Amount Held reserved","Occurrence Target reserved","Occurrences Held reserved","Target Met reserved",MPM
28,ECHINODERM,30.912000,103.040000,30.990000,0,38,yes,0.000000,71.250000,0.000000,0.000000,106.000000,,0.000000,4.000000,3.200000,0.000000,4.000000,,0.000000,27.790000,27.790000,0.000000,34.000000,,1.000000
27,SAND,142.317000,474.390000,172.906000,0,341,yes,0.000000,291.740000,0.000000,0.000000,561.000000,,0.000000,48.720000,38.976000,0.000000,94.000000,,0.000000,133.930000,133.930000,0.000000,247.000000,,1.000000
26,REEFAWASH,64.260000,214.200000,51.928000,0,196,no,0.000000,159.220000,0.000000,0.000000,481.000000,,0.000000,15.260000,12.208000,0.000000,48.000000,,0.000000,39.720000,39.720000,0.000000,148.000000,,0.808092
25,REEF,328.281000,1094.270000,329.014000,0,559,yes,0.000000,744.320000,0.000000,0.000000,1216.000000,,0.000000,104.680000,83.744000,0.000000,160.000000,,0.000000,245.270000,245.270000,0.000000,399.000000,,1.000000
24,MOLLUSCS2,48.978000,163.260000,49.776000,0,72,yes,0.000000,111.220000,0.000000,0.000000,141.000000,,0.000000,11.320000,9.056000,0.000000,18.000000,,0.000000,40.720000,40.720000,0.000000,54.000000,,1.000000
23,MOLLUSCS1,13.245000,44.150000,13.786000,0,23,yes,0.000000,29.980000,0.000000,0.000000,52.000000,,0.000000,1.920000,1.536000,0.000000,3.000000,,0.000000,12.250000,12.250000,0.000000,20.000000,,1.000000
22,SEAGR_REEF,72.204000,240.680000,67.414000,0,145,no,0.000000,171.150000,0.000000,0.000000,294.000000,,0.000000,10.580000,8.464000,0.000000,26.000000,,0.000000,58.950000,58.950000,0.000000,119.000000,,0.933660
21,ISLNDISLET,0.792000,2.640000,1.212000,0,19,yes,0.000000,1.270000,0.000000,0.000000,29.000000,,0.000000,0.790000,0.632000,0.000000,6.000000,,0.000000,0.580000,0.580000,0.000000,13.000000,,1.000000
20,INTERLEDGE,28.209000,94.030000,26.316000,0,121,no,0.000000,65.280000,0.000000,0.000000,298.000000,,0.000000,12.170000,9.736000,0.000000,46.000000,,0.000000,16.580000,16.580000,0.000000,75.000000,,0.932894
19,CORAL3,93.045000,310.150000,92.568000,0,146,no,0.000000,204.990000,0.000000,0.000000,303.000000,,0.000000,62.960000,50.368000,0.000000,74.000000,,0.000000,42.200000,42.200000,0.000000,72.000000,,0.994873
18,CORAL2,26.310000,87.700000,16.532000,0,38,no,0.000000,70.080000,0.000000,0.000000,109.000000,,0.000000,5.440000,4.352000,0.000000,10.000000,,0.000000,12.180000,12.180000,0.000000,28.000000,,0.628354
17,CORAL1,74.082000,246.940000,74.196000,0,108,yes,0.000000,167.400000,0.000000,0.000000,273.000000,,0.000000,26.720000,21.376000,0.000000,34.000000,,0.000000,52.820000,52.820000,0.000000,74.000000,,1.000000
16,RSF,0.144000,0.480000,0.150000,0,3,yes,0.000000,0.300000,0.000000,0.000000,6.000000,,0.000000,0.150000,0.120000,0.000000,2.000000,,0.000000,0.030000,0.030000,0.000000,1.000000,,1.000000
15,PARDUNES,0.381000,1.270000,0.634000,0,5,yes,0.000000,0.600000,0.000000,0.000000,13.000000,,0.000000,0.180000,0.144000,0.000000,1.000000,,0.000000,0.490000,0.490000,0.000000,4.000000,,1.000000
14,PUD,4.746000,15.820000,5.558000,0,52,yes,0.000000,9.700000,0.000000,0.000000,108.000000,,0.000000,2.810000,2.248000,0.000000,19.000000,,0.000000,3.310000,3.310000,0.000000,33.000000,,1.000000
13,BEACH,4.476000,14.920000,4.478000,0,44,yes,0.000000,9.910000,0.000000,0.000000,107.000000,,0.000000,2.660000,2.128000,0.000000,18.000000,,0.000000,2.350000,2.350000,0.000000,26.000000,,1.000000
12,APUF,0.294000,0.980000,0.460000,0,9,yes,0.000000,0.510000,0.000000,0.000000,13.000000,,0.000000,0.050000,0.040000,0.000000,1.000000,,0.000000,0.420000,0.420000,0.000000,8.000000,,1.000000
11,ABAS,0.156000,0.520000,0.180000,0,2,yes,0.000000,0.340000,0.000000,0.000000,7.000000,,0.000000,-0.000000,-0.000000,0.000000,0.000000,,0.000000,0.180000,0.180000,0.000000,2.000000,,1.000000
10,DEEP,11.931000,39.770000,11.964000,0,19,yes,0.000000,26.190000,0.000000,0.000000,45.000000,,0.000000,8.080000,6.464000,0.000000,12.000000,,0.000000,5.500000,5.500000,0.000000,7.000000,,1.000000
9,MEDIUM,261.228000,870.760000,208.280000,0,354,no,0.000000,651.140000,0.000000,0.000000,1078.000000,,0.000000,56.700000,45.360000,0.000000,93.000000,,0.000000,162.920000,162.920000,0.000000,261.000000,,0.797311
8,SHALLOW,419.085000,1396.950000,446.320000,0,612,yes,0.000000,924.550000,0.000000,0.000000,1288.000000,,0.000000,130.400000,104.320000,0.000000,168.000000,,0.000000,342.000000,342.000000,0.000000,444.000000,,1.000000
7,INVERT,161.826000,539.420000,161.918000,0,192,yes,0.000000,371.590000,0.000000,0.000000,467.000000,,0.000000,29.560000,23.648000,0.000000,36.000000,,0.000000,138.270000,138.270000,0.000000,156.000000,,1.000000
6,FISH3,9.270000,30.900000,9.754000,0,17,yes,0.000000,20.900000,0.000000,0.000000,39.000000,,0.000000,1.230000,0.984000,0.000000,2.000000,,0.000000,8.770000,8.770000,0.000000,15.000000,,1.000000
