"Feature","Feature Name","Target","Total Amount","Contributing Amount Held","Occurrence Target ","Occurrences Held","Target Met","Target available","Amount Held available","Contributing Amount Held available","Occurrence Target available","Occurrences Held available","Target Met available","Target partial","Amount Held partial","Contributing Amount Held partial","Occurrence Target partial","Occurrences Held partial","Target Met partial","Target reserved","Amount Held reserved","Contributing Amount Held reserved","Occurrence Target reserved","Occurrences Held reserved","Target Met reserved",MPM
28,ECHINODERM,30.912000,103.040000,30.960000,0,39,yes,0.000000,70.790000,0.000000,0.000000,105.000000,,0.000000,6.450000,5.160000,0.000000,8.000000,,0.000000,25.800000,25.800000,0.000000,31.000000,,1.000000
27,SAND,142.317000,474.390000,158.176000,0,319,yes,0.000000,313.740000,0.000000,0.000000,583.000000,,0.000000,12.370000,9.896000,0.000000,42.000000,,0.000000,148.280000,148.280000,0.000000,277.000000,,1.000000
26,REEFAWASH,64.260000,214.200000,55.794000,0,193,no,0.000000,156.620000,0.000000,0.000000,484.000000,,0.000000,8.930000,7.144000,0.000000,29.000000,,0.000000,48.650000,48.650000,0.000000,164.000000,,0.868254
25,REEF,328.281000,1094.270000,328.502000,0,548,yes,0.000000,751.910000,0.000000,0.000000,1227.000000,,0.000000,69.290000,55.432000,0.000000,102.000000,,0.000000,273.070000,273.070000,0.000000,446.000000,,1.000000
24,MOLLUSCS2,48.978000,163.260000,49.006000,0,67,yes,0.000000,111.200000,0.000000,0.000000,146.000000,,0.000000,15.270000,12.216000,0.000000,17.000000,,0.000000,36.790000,36.790000,0.000000,50.000000,,1.000000
23,MOLLUSCS1,13.245000,44.150000,13.446000,0,21,yes,0.000000,29.870000,0.000000,0.000000,54.000000,,0.000000,4.170000,3.336000,0.000000,6.000000,,0.000000,10.110000,10.110000,0.000000,15.000000,,1.000000
22,SEAGR_REEF,72.204000,240.680000,65.650000,0,139,no,0.000000,174.240000,0.000000,0.000000,300.000000,,0.000000,3.950000,3.160000,0.000000,16.000000,,0.000000,62.490000,62.490000,0.000000,123.000000,,0.909229
21,ISLNDISLET,0.792000,2.640000,1.330000,0,15,yes,0.000000,1.300000,0.000000,0.000000,33.000000,,0.000000,0.050000,0.040000,0.000000,1.000000,,0.000000,1.290000,1.290000,0.000000,14.000000,,1.000000
20,INTERLEDGE,28.209000,94.030000,26.460000,0,114,no,0.000000,66.460000,0.000000,0.000000,305.000000,,0.000000,5.550000,4.440000,0.000000,23.000000,,0.000000,22.020000,22.020000,0.000000,91.000000,,0.937999
19,CORAL3,93.045000,310.150000,75.516000,0,126,no,0.000000,230.470000,0.000000,0.000000,323.000000,,0.000000,20.820000,16.656000,0.000000,33.000000,,0.000000,58.860000,58.860000,0.000000,93.000000,,0.811607
18,CORAL2,26.310000,87.700000,20.364000,0,43,no,0.000000,67.060000,0.000000,0.000000,104.000000,,0.000000,1.380000,1.104000,0.000000,5.000000,,0.000000,19.260000,19.260000,0.000000,38.000000,,0.774002
17,CORAL1,74.082000,246.940000,74.816000,0,105,yes,0.000000,167.210000,0.000000,0.000000,276.000000,,0.000000,24.570000,19.656000,0.000000,29.000000,,0.000000,55.160000,55.160000,0.000000,76.000000,,1.000000
16,RSF,0.144000,0.480000,0.146000,0,3,yes,0.000000,0.320000,0.000000,0.000000,6.000000,,0.000000,0.070000,0.056000,0.000000,2.000000,,0.000000,0.090000,0.090000,0.000000,1.000000,,1.000000
15,PARDUNES,0.381000,1.270000,0.482000,0,4,yes,0.000000,0.780000,0.000000,0.000000,14.000000,,0.000000,0.040000,0.032000,0.000000,1.000000,,0.000000,0.450000,0.450000,0.000000,3.000000,,1.000000
14,PUD,4.746000,15.820000,6.392000,0,50,yes,0.000000,9.380000,0.000000,0.000000,110.000000,,0.000000,0.240000,0.192000,0.000000,4.000000,,0.000000,6.200000,6.200000,0.000000,46.000000,,1.000000
13,BEACH,4.476000,14.920000,4.494000,0,36,yes,0.000000,10.310000,0.000000,0.000000,115.000000,,0.000000,0.580000,0.464000,0.000000,4.000000,,0.000000,4.030000,4.030000,0.000000,32.000000,,1.000000
12,APUF,0.294000,0.980000,0.272000,0,7,no,0.000000,0.690000,0.000000,0.000000,15.000000,,0.000000,0.090000,0.072000,0.000000,2.000000,,0.000000,0.200000,0.200000,0.000000,5.000000,,0.925170
