"Feature","Feature Name","Target","Total Amount","Contributing Amount Held","Occurrence Target ","Occurrences Held","Target Met","Target available","Amount Held available","Contributing Amount Held available","Occurrence Target available","Occurrences Held available","Target Met available","Target partial","Amount Held partial","Contributing Amount Held partial","Occurrence Target partial","Occurrences Held partial","Target Met partial","Target reserved","Amount Held reserved","Contributing Amount Held reserved","Occurrence Target reserved","Occurrences Held reserved","Target Met reserved",MPM
28,ECHINODERM,30.912000,103.040000,30.928000,0,42,yes,0.000000,69.510000,0.000000,0.000000,102.000000,,0.000000,13.010000,10.408000,0.000000,14.000000,,0.000000,20.520000,20.520000,0.000000,28.000000,,1.000000
27,SAND,142.317000,474.390000,164.456000,0,317,yes,0.000000,308.490000,0.000000,0.000000,585.000000,,0.000000,7.220000,5.776000,0.000000,17.000000,,0.000000,158.680000,158.680000,0.000000,300.000000,,1.000000
26,REEFAWASH,64.260000,214.200000,46.932000,0,180,no,0.000000,166.810000,0.000000,0.000000,497.000000,,0.000000,2.290000,1.832000,0.000000,9.000000,,0.000000,45.100000,45.100000,0.000000,171.000000,,0.730345
25,REEF,328.281000,1094.270000,328.622000,0,530,yes,0.000000,760.250000,0.000000,0.000000,1245.000000,,0.000000,26.990000,21.592000,0.000000,41.000000,,0.000000,307.030000,307.030000,0.000000,489.000000,,1.000000
24,MOLLUSCS2,48.978000,163.260000,49.444000,0,69,yes,0.000000,110.490000,0.000000,0.000000,144.000000,,0.000000,16.630000,13.304000,0.000000,21.000000,,0.000000,36.140000,36.140000,0.000000,48.000000,,1.000000
23,MOLLUSCS1,13.245000,44.150000,13.730000,0,22,yes,0.000000,29.610000,0.000000,0.000000,53.000000,,0.000000,4.050000,3.240000,0.000000,8.000000,,0.000000,10.490000,10.490000,0.000000,14.000000,,1.000000
22,SEAGR_REEF,72.204000,240.680000,62.892000,0,130,no,0.000000,176.490000,0.000000,0.000000,309.000000,,0.000000,6.490000,5.192000,0.000000,15.000000,,0.000000,57.700000,57.700000,0.000000,115.000000,,0.871032
21,ISLNDISLET,0.792000,2.640000,0.880000,0,18,yes,0.000000,1.760000,0.000000,0.000000,30.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.880000,0.880000,0.000000,18.000000,,1.000000
20,INTERLEDGE,28.209000,94.030000,23.238000,0,107,no,0.000000,70.260000,0.000000,0.000000,312.000000,,0.000000,2.660000,2.128000,0.000000,11.000000,,0.000000,21.110000,21.110000,0.000000,96.000000,,0.823780
19,CORAL3,93.045000,310.150000,70.100000,0,113,no,0.000000,240.040000,0.000000,0.000000,336.000000,,0.000000,0.050000,0.040000,0.000000,1.000000,,0.000000,70.060000,70.060000,0.000000,112.000000,,0.753399
18,CORAL2,26.310000,87.700000,18.270000,0,37,no,0.000000,68.760000,0.000000,0.000000,110.000000,,0.000000,3.350000,2.680000,0.000000,6.000000,,0.000000,15.590000,15.590000,0.000000,31.000000,,0.694413
17,CORAL1,74.082000,246.940000,74.290000,0,104,yes,0.000000,168.930000,0.000000,0.000000,277.000000,,0.000000,18.600000,14.880000,0.000000,23.000000,,0.000000,59.410000,59.410000,0.000000,81.000000,,1.000000
16,RSF,0.144000,0.480000,0.144000,0,1,no,0.000000,0.300000,0.000000,0.000000,8.000000,,0.000000,0.180000,0.144000,0.000000,1.000000,,0.000000,-0.000000,-0.000000,0.000000,0.000000,,1.000000
15,PARDUNES,0.381000,1.270000,0.510000,0,3,yes,0.000000,0.760000,0.000000,0.000000,15.000000,,0.000000,-0.000000,-0.000000,0.000000,0.000000,,0.000000,0.510000,0.510000,0.000000,3.000000,,1.000000
14,PUD,4.746000,15.820000,6.706000,0,53,yes,0.000000,9.100000,0.000000,0.000000,107.000000,,0.000000,0.070000,0.056000,0.000000,1.000000,,0.000000,6.650000,6.650000,0.000000,52.000000,,1.000000
13,BEACH,4.476000,14.920000,4.480000,0,35,yes,0.000000,10.200000,0.000000,0.000000,116.000000,,0.000000,1.200000,0.960000,0.000000,5.000000,,0.000000,3.520000,3.520000,0.000000,30.000000,,1.000000
12,APUF,0.294000,0.980000,0.460000,0,9,yes,0.000000,0.520000,0.000000,0.000000,13.000000,,0.000000,-0.000000,-0.000000,0.000000,0.000000,,0.000000,0.460000,0.460000,0.000000,9.000000,,1.000000
11,ABAS,0.156000,0.520000,0.250000,0,3,yes,0.000000,0.270000,0.000000,0.000000,6.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.250000,0.250000,0.000000,3.000000,,1.000000
10,DEEP,11.931000,39.770000,11.994000,0,17,yes,0.000000,27.680000,0.000000,0.000000,47.000000,,0.000000,0.480000,0.384000,0.000000,1.000000,,0.000000,11.610000,11.610000,0.000000,16.000000,,1.000000
9,MEDIUM,261.228000,870.760000,215.394000,0,343,no,0.000000,651.820000,0.000000,0.000000,1089.000000,,0.000000,17.730000,14.184000,0.000000,27.000000,,0.000000,201.210000,201.210000,0.000000,316.000000,,0.824544
8,SHALLOW,419.085000,1396.950000,430.072000,0,569,yes,0.000000,957.470000,0.000000,0.000000,1331.000000,,0.000000,47.040000,37.632000,0.000000,58.000000,,0.000000,392.440000,392.440000,0.000000,511.000000,,1.000000
7,INVERT,161.826000,539.420000,161.938000,0,194,yes,0.000000,373.160000,0.000000,0.000000,465.000000,,0.000000,21.610000,17.288000,0.000000,24.000000,,0.000000,144.650000,144.650000,0.000000,170.000000,,1.000000
6,FISH3,9.270000,30.900000,9.904000,0,20,yes,0.000000,20.490000,0.000000,0.000000,36.000000,,0.000000,2.530000,2.024000,0.000000,5.000000,,0.000000,7.880000,7.880000,0.000000,15.000000,,1.000000
5,FISH2,5.616000,18.720000,0.802000,0,2,no,0.000000,17.830000,0.000000,0.000000,30.000000,,0.000000,0.440000,0.352000,0.000000,1.000000,,0.000000,0.450000,0.450000,0.000000,1.000000,,0.142806
4,FISH1,16.698000,55.660000,16.726000,0,26,yes,0.000000,38.580000,0.000000,0.000000,56.000000,,0.000000,1.770000,1.416000,0.000000,4.000000,,0.000000,15.310000,15.310000,0.000000,22.000000,,1.000000
3,SEAGRASS2,12.810000,42.700000,14.090000,0,20,yes,0.000000,28.610000,0.000000,0.000000,43.000000,,0.000000,-0.000000,-0.000000,0.000000,0.000000,,0.000000,14.090000,14.090000,0.000000,20.000000,,1.000000
2,SEAGRASS1,19.134000,63.780000,0.652000,0,7,no,0.000000,63.020000,0.000000,0.000000,110.000000,,0.000000,0.540000,0.432000,0.000000,4.000000,,0.000000,0.220000,0.220000,0.000000,3.000000,,0.034075
1,SEAGRASS,51.012000,170.040000,41.248000,0,70,no,0.000000,124.670000,0.000000,0.000000,192.000000,,0.000000,20.610000,16.488000,0.000000,23.000000,,0.000000,24.760000,24.760000,0.000000,47.000000,,0.808594
