"Feature","Feature Name","Target","Total Amount","Contributing Amount Held","Occurrence Target ","Occurrences Held","Target Met","Target available","Amount Held available","Contributing Amount Held available","Occurrence Target available","Occurrences Held available","Target Met available","Target partial","Amount Held partial","Contributing Amount Held partial","Occurrence Target partial","Occurrences Held partial","Target Met partial","Target reserved","Amount Held reserved","Contributing Amount Held reserved","Occurrence Target reserved","Occurrences Held reserved","Target Met reserved",MPM
28,ECHINODERM,30.912000,103.040000,31.014000,0,40,yes,0.000000,70.760000,0.000000,0.000000,104.000000,,0.000000,6.330000,5.064000,0.000000,8.000000,,0.000000,25.950000,25.950000,0.000000,32.000000,,1.000000
27,SAND,142.317000,474.390000,143.542000,0,300,yes,0.000000,323.280000,0.000000,0.000000,602.000000,,0.000000,37.840000,30.272000,0.000000,72.000000,,0.000000,113.270000,113.270000,0.000000,228.000000,,1.000000
26,REEFAWASH,64.260000,214.200000,50.604000,0,187,no,0.000000,161.180000,0.000000,0.000000,490.000000,,0.000000,12.080000,9.664000,0.000000,31.000000,,0.000000,40.940000,40.940000,0.000000,156.000000,,0.787488
25,REEF,328.281000,1094.270000,328.800000,0,529,yes,0.000000,752.560000,0.000000,0.000000,1246.000000,,0.000000,64.550000,51.640000,0.000000,106.000000,,0.000000,277.160000,277.160000,0.000000,423.000000,,1.000000
24,MOLLUSCS2,48.978000,163.260000,50.130000,0,70,yes,0.000000,112.120000,0.000000,0.000000,143.000000,,0.000000,5.050000,4.040000,0.000000,9.000000,,0.000000,46.090000,46.090000,0.000000,61.000000,,1.000000
23,MOLLUSCS1,13.245000,44.150000,13.450000,0,21,yes,0.000000,30.300000,0.000000,0.000000,54.000000,,0.000000,2.000000,1.600000,0.000000,2.000000,,0.000000,11.850000,11.850000,0.000000,19.000000,,1.000000
22,SEAGR_REEF,72.204000,240.680000,73.766000,0,154,yes,0.000000,164.460000,0.000000,0.000000,285.000000,,0.000000,12.270000,9.816000,0.000000,23.000000,,0.000000,63.950000,63.950000,0.000000,131.000000,,1.000000
21,ISLNDISLET,0.792000,2.640000,1.226000,0,18,yes,0.000000,1.380000,0.000000,0.000000,30.000000,,0.000000,0.170000,0.136000,0.000000,4.000000,,0.000000,1.090000,1.090000,0.000000,14.000000,,1.000000
20,INTERLEDGE,28.209000,94.030000,23.642000,0,112,no,0.000000,69.890000,0.000000,0.000000,307.000000,,0.000000,2.490000,1.992000,0.000000,17.000000,,0.000000,21.650000,21.650000,0.000000,95.000000,,0.838101
19,CORAL3,93.045000,310.150000,86.322000,0,134,no,0.000000,222.090000,0.000000,0.000000,315.000000,,0.000000,8.690000,6.952000,0.000000,11.000000,,0.000000,79.370000,79.370000,0.000000,123.000000,,0.927745
18,CORAL2,26.310000,87.700000,17.522000,0,40,no,0.000000,67.410000,0.000000,0.000000,107.000000,,0.000000,13.840000,11.072000,0.000000,28.000000,,0.000000,6.450000,6.450000,0.000000,12.000000,,0.665983
17,CORAL1,74.082000,246.940000,75.440000,0,105,yes,0.000000,171.130000,0.000000,0.000000,276.000000,,0.000000,1.850000,1.480000,0.000000,4.000000,,0.000000,73.960000,73.960000,0.000000,101.000000,,1.000000
16,RSF,0.144000,0.480000,0.144000,0,1,no,0.000000,0.300000,0.000000,0.000000,8.000000,,0.000000,0.180000,0.144000,0.000000,1.000000,,0.000000,-0.000000,-0.000000,0.000000,0.000000,,1.000000
15,PARDUNES,0.381000,1.270000,0.594000,0,4,yes,0.000000,0.640000,0.000000,0.000000,14.000000,,0.000000,0.180000,0.144000,0.000000,1.000000,,0.000000,0.450000,0.450000,0.000000,3.000000,,1.000000
14,PUD,4.746000,15.820000,6.278000,0,47,yes,0.000000,9.240000,0.000000,0.000000,113.000000,,0.000000,1.510000,1.208000,0.000000,8.000000,,0.000000,5.070000,5.070000,0.000000,39.000000,,1.000000
13,BEACH,4.476000,14.920000,4.486000,0,38,yes,0.000000,10.000000,0.000000,0.000000,113.000000,,0.000000,2.170000,1.736000,0.000000,10.000000,,0.000000,2.750000,2.750000,0.000000,28.000000,,1.000000
12,APUF,0.294000,0.980000,0.450000,0,9,yes,0.000000,0.520000,0.000000,0.000000,13.000000,,0.000000,0.050000,0.040000,0.000000,1.000000,,0.000000,0.410000,0.410000,0.000000,8.000000,,1.000000
11,ABAS,0.156000,0.520000,0.230000,0,2,yes,0.000000,0.290000,0.000000,0.000000,7.000000,,0.000000,-0.000000,-0.000000,0.000000,0.000000,,0.000000,0.230000,0.230000,0.000000,2.000000,,1.000000
10,DEEP,11.931000,39.770000,12.114000,0,18,yes,0.000000,26.240000,0.000000,0.000000,46.000000,,0.000000,7.080000,5.664000,0.000000,11.000000,,0.000000,6.450000,6.450000,0.000000,7.000000,,1.000000
9,MEDIUM,261.228000,870.760000,179.146000,0,310,no,0.000000,680.570000,0.000000,0.000000,1122.000000,,0.000000,55.220000,44.176000,0.000000,82.000000,,0.000000,134.970000,134.970000,0.000000,228.000000,,0.685784
8,SHALLOW,419.085000,1396.950000,454.424000,0,596,yes,0.000000,929.560000,0.000000,0.000000,1304.000000,,0.000000,64.830000,51.864000,0.000000,94.000000,,0.000000,402.560000,402.560000,0.000000,502.000000,,1.000000
7,INVERT,161.826000,539.420000,162.152000,0,193,yes,0.000000,372.260000,0.000000,0.000000,466.000000,,0.000000,25.040000,20.032000,0.000000,28.000000,,0.000000,142.120000,142.120000,0.000000,165.000000,,1.000000
6,FISH3,9.270000,30.900000,9.298000,0,19,yes,0.000000,21.450000,0.000000,0.000000,37.000000,,0.000000,0.760000,0.608000,0.000000,2.000000,,0.000000,8.690000,8.690000,0.000000,17.000000,,1.000000
