"Feature","Feature Name","Target","Total Amount","Contributing Amount Held","Occurrence Target ","Occurrences Held","Target Met","Target available","Amount Held available","Contributing Amount Held available","Occurrence Target available","Occurrences Held available","Target Met available","Target partial","Amount Held partial","Contributing Amount Held partial","Occurrence Target partial","Occurrences Held partial","Target Met partial","Target reserved","Amount Held reserved","Contributing Amount Held reserved","Occurrence Target reserved","Occurrences Held reserved","Target Met reserved",MPM
28,ECHINODERM,30.912000,103.040000,30.932000,0,45,yes,0.000000,69.670000,0.000000,0.000000,99.000000,,0.000000,12.190000,9.752000,0.000000,15.000000,,0.000000,21.180000,21.180000,0.000000,30.000000,,1.000000
27,SAND,142.317000,474.390000,137.394000,0,284,no,0.000000,332.460000,0.000000,0.000000,618.000000,,0.000000,22.680000,18.144000,0.000000,60.000000,,0.000000,119.250000,119.250000,0.000000,224.000000,,0.965408
26,REEFAWASH,64.260000,214.200000,49.664000,0,184,no,0.000000,161.310000,0.000000,0.000000,493.000000,,0.000000,16.130000,12.904000,0.000000,49.000000,,0.000000,36.760000,36.760000,0.000000,135.000000,,0.772860
25,REEF,328.281000,1094.270000,328.766000,0,543,yes,0.000000,746.110000,0.000000,0.000000,1232.000000,,0.000000,96.970000,77.576000,0.000000,144.000000,,0.000000,251.190000,251.190000,0.000000,399.000000,,1.000000
24,MOLLUSCS2,48.978000,163.260000,49.354000,0,66,yes,0.000000,111.960000,0.000000,0.000000,147.000000,,0.000000,9.730000,7.784000,0.000000,15.000000,,0.000000,41.570000,41.570000,0.000000,51.000000,,1.000000
23,MOLLUSCS1,13.245000,44.150000,13.462000,0,26,yes,0.000000,29.970000,0.000000,0.000000,49.000000,,0.000000,3.590000,2.872000,0.000000,8.000000,,0.000000,10.590000,10.590000,0.000000,18.000000,,1.000000
22,SEAGR_REEF,72.204000,240.680000,70.484000,0,138,no,0.000000,169.710000,0.000000,0.000000,301.000000,,0.000000,2.430000,1.944000,0.000000,9.000000,,0.000000,68.540000,68.540000,0.000000,129.000000,,0.976179
21,ISLNDISLET,0.792000,2.640000,1.074000,0,18,yes,0.000000,1.410000,0.000000,0.000000,30.000000,,0.000000,0.780000,0.624000,0.000000,6.000000,,0.000000,0.450000,0.450000,0.000000,12.000000,,1.000000
20,INTERLEDGE,28.209000,94.030000,24.346000,0,115,no,0.000000,68.240000,0.000000,0.000000,304.000000,,0.000000,7.220000,5.776000,0.000000,30.000000,,0.000000,18.570000,18.570000,0.000000,85.000000,,0.863058
19,CORAL3,93.045000,310.150000,73.078000,0,119,no,0.000000,233.390000,0.000000,0.000000,330.000000,,0.000000,18.410000,14.728000,0.000000,27.000000,,0.000000,58.350000,58.350000,0.000000,92.000000,,0.785405
18,CORAL2,26.310000,87.700000,21.740000,0,43,no,0.000000,65.620000,0.000000,0.000000,104.000000,,0.000000,1.700000,1.360000,0.000000,3.000000,,0.000000,20.380000,20.380000,0.000000,40.000000,,0.826302
17,CORAL1,74.082000,246.940000,75.062000,0,113,yes,0.000000,167.060000,0.000000,0.000000,268.000000,,0.000000,24.090000,19.272000,0.000000,34.000000,,0.000000,55.790000,55.790000,0.000000,79.000000,,1.000000
16,RSF,0.144000,0.480000,0.144000,0,1,no,0.000000,0.300000,0.000000,0.000000,8.000000,,0.000000,0.180000,0.144000,0.000000,1.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000
15,PARDUNES,0.381000,1.270000,0.550000,0,4,yes,0.000000,0.720000,0.000000,0.000000,14.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.550000,0.550000,0.000000,4.000000,,1.000000
14,PUD,4.746000,15.820000,7.098000,0,56,yes,0.000000,8.290000,0.000000,0.000000,104.000000,,0.000000,2.160000,1.728000,0.000000,14.000000,,0.000000,5.370000,5.370000,0.000000,42.000000,,1.000000
13,BEACH,4.476000,14.920000,4.486000,0,37,yes,0.000000,10.090000,0.000000,0.000000,114.000000,,0.000000,1.720000,1.376000,0.000000,9.000000,,0.000000,3.110000,3.110000,0.000000,28.000000,,1.000000
12,APUF,0.294000,0.980000,0.450000,0,8,yes,0.000000,0.530000,0.000000,0.000000,14.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.450000,0.450000,0.000000,8.000000,,1.000000
11,ABAS,0.156000,0.520000,0.230000,0,3,yes,0.000000,0.290000,0.000000,0.000000,6.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.230000,0.230000,0.000000,3.000000,,1.000000
10,DEEP,11.931000,39.770000,11.994000,0,17,yes,0.000000,27.060000,0.000000,0.000000,47.000000,,0.000000,3.580000,2.864000,0.000000,6.000000,,0.000000,9.130000,9.130000,0.000000,11.000000,,1.000000
9,MEDIUM,261.228000,870.760000,203.664000,0,334,no,0.000000,655.890000,0.000000,0.000000,1098.000000,,0.000000,56.030000,44.824000,0.000000,81.000000,,0.000000,158.840000,158.840000,0.000000,253.000000,,0.779641
8,SHALLOW,419.085000,1396.950000,413.136000,0,568,no,0.000000,966.770000,0.000000,0.000000,1332.000000,,0.000000,85.220000,68.176000,0.000000,115.000000,,0.000000,344.960000,344.960000,0.000000,453.000000,,0.985805
7,INVERT,161.826000,539.420000,162.162000,0,204,yes,0.000000,364.350000,0.000000,0.000000,455.000000,,0.000000,64.540000,51.632000,0.000000,71.000000,,0.000000,110.530000,110.530000,0.000000,133.000000,,1.000000
6,FISH3,9.270000,30.900000,11.704000,0,24,yes,0.000000,18.690000,0.000000,0.000000,32.000000,,0.000000,2.530000,2.024000,0.000000,6.000000,,0.000000,9.680000,9.680000,0.000000,18.000000,,1.000000
5,FISH2,5.616000,18.720000,0.802000,0,2,no,0.000000,17.830000,0.000000,0.000000,30.000000,,0.000000,0.440000,0.352000,0.000000,1.000000,,0.000000,0.450000,0.450000,0.000000,1.000000,,0.142806
4,FISH1,16.698000,55.660000,16.886000,0,28,yes,0.000000,38.020000,0.000000,0.000000,54.000000,,0.000000,3.770000,3.016000,0.000000,6.000000,,0.000000,13.870000,13.870000,0.000000,22.000000,,1.000000
3,SEAGRASS2,12.810000,42.700000,10.090000,0,16,no,0.000000,32.610000,0.000000,0.000000,47.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,10.090000,10.090000,0.000000,16.000000,,0.787666
2,SEAGRASS1,19.134000,63.780000,0.730000,0,6,no,0.000000,63.050000,0.000000,0.000000,111.000000,,0.000000,-0.000000,-0.000000,0.000000,0.000000,,0.000000,0.730000,0.730000,0.000000,6.000000,,0.038152
1,SEAGRASS,51.012000,170.040000,31.164000,0,54,no,0.000000,137.630000,0.000000,0.000000,208.000000,,0.000000,6.230000,4.984000,0.000000,14.000000,,0.000000,26.180000,26.180000,0.000000,40.000000,,0.610915
