"Feature","Feature Name","Target","Total Amount","Contributing Amount Held","Occurrence Target ","Occurrences Held","Target Met","Target available","Amount Held available","Contributing Amount Held available","Occurrence Target available","Occurrences Held available","Target Met available","Target partial","Amount Held partial","Contributing Amount Held partial","Occurrence Target partial","Occurrences Held partial","Target Met partial","Target reserved","Amount Held reserved","Contributing Amount Held reserved","Occurrence Target reserved","Occurrences Held reserved","Target Met reserved",MPM
28,ECHINODERM,30.912000,103.040000,30.996000,0,37,yes,0.000000,70.470000,0.000000,0.000000,107.000000,,0.000000,7.870000,6.296000,0.000000,8.000000,,0.000000,24.700000,24.700000,0.000000,29.000000,,1.000000
27,SAND,142.317000,474.390000,130.504000,0,290,no,0.000000,332.310000,0.000000,0.000000,612.000000,,0.000000,57.880000,46.304000,0.000000,120.000000,,0.000000,84.200000,84.200000,0.000000,170.000000,,0.916995
26,REEFAWASH,64.260000,214.200000,41.994000,0,177,no,0.000000,167.200000,0.000000,0.000000,500.000000,,0.000000,25.030000,20.024000,0.000000,86.000000,,0.000000,21.970000,21.970000,0.000000,91.000000,,0.653501
25,REEF,328.281000,1094.270000,328.672000,0,544,yes,0.000000,741.240000,0.000000,0.000000,1231.000000,,0.000000,121.790000,97.432000,0.000000,199.000000,,0.000000,231.240000,231.240000,0.000000,345.000000,,1.000000
24,MOLLUSCS2,48.978000,163.260000,49.012000,0,68,yes,0.000000,110.960000,0.000000,0.000000,145.000000,,0.000000,16.440000,13.152000,0.000000,24.000000,,0.000000,35.860000,35.860000,0.000000,44.000000,,1.000000
23,MOLLUSCS1,13.245000,44.150000,13.414000,0,22,yes,0.000000,30.320000,0.000000,0.000000,53.000000,,0.000000,2.080000,1.664000,0.000000,3.000000,,0.000000,11.750000,11.750000,0.000000,19.000000,,1.000000
22,SEAGR_REEF,72.204000,240.680000,35.938000,0,101,no,0.000000,198.050000,0.000000,0.000000,338.000000,,0.000000,33.460000,26.768000,0.000000,76.000000,,0.000000,9.170000,9.170000,0.000000,25.000000,,0.497729
21,ISLNDISLET,0.792000,2.640000,1.008000,0,16,yes,0.000000,1.410000,0.000000,0.000000,32.000000,,0.000000,1.110000,0.888000,0.000000,14.000000,,0.000000,0.120000,0.120000,0.000000,2.000000,,1.000000
20,INTERLEDGE,28.209000,94.030000,25.588000,0,114,no,0.000000,66.200000,0.000000,0.000000,305.000000,,0.000000,11.210000,8.968000,0.000000,58.000000,,0.000000,16.620000,16.620000,0.000000,56.000000,,0.907086
19,CORAL3,93.045000,310.150000,81.150000,0,140,no,0.000000,216.180000,0.000000,0.000000,309.000000,,0.000000,64.100000,51.280000,0.000000,94.000000,,0.000000,29.870000,29.870000,0.000000,46.000000,,0.872159
18,CORAL2,26.310000,87.700000,8.846000,0,19,no,0.000000,78.130000,0.000000,0.000000,128.000000,,0.000000,3.620000,2.896000,0.000000,9.000000,,0.000000,5.950000,5.950000,0.000000,10.000000,,0.336222
17,CORAL1,74.082000,246.940000,74.478000,0,110,yes,0.000000,164.990000,0.000000,0.000000,271.000000,,0.000000,37.360000,29.888000,0.000000,49.000000,,0.000000,44.590000,44.590000,0.000000,61.000000,,1.000000
16,RSF,0.144000,0.480000,0.144000,0,1,no,0.000000,0.300000,0.000000,0.000000,8.000000,,0.000000,0.180000,0.144000,0.000000,1.000000,,0.000000,-0.000000,-0.000000,0.000000,0.000000,,1.000000
15,PARDUNES,0.381000,1.270000,0.490000,0,4,yes,0.000000,0.780000,0.000000,0.000000,14.000000,,0.000000,-0.000000,-0.000000,0.000000,0.000000,,0.000000,0.490000,0.490000,0.000000,4.000000,,1.000000
14,PUD,4.746000,15.820000,5.378000,0,49,yes,0.000000,9.450000,0.000000,0.000000,111.000000,,0.000000,4.960000,3.968000,0.000000,33.000000,,0.000000,1.410000,1.410000,0.000000,16.000000,,1.000000
13,BEACH,4.476000,14.920000,4.490000,0,40,yes,0.000000,9.940000,0.000000,0.000000,111.000000,,0.000000,2.450000,1.960000,0.000000,20.000000,,0.000000,2.530000,2.530000,0.000000,20.000000,,1.000000
12,APUF,0.294000,0.980000,0.388000,0,8,yes,0.000000,0.530000,0.000000,0.000000,14.000000,,0.000000,0.310000,0.248000,0.000000,5.000000,,0.000000,0.140000,0.140000,0.000000,3.000000,,1.000000
11,ABAS,0.156000,0.520000,0.230000,0,2,yes,0.000000,0.290000,0.000000,0.000000,7.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.230000,0.230000,0.000000,2.000000,,1.000000
10,DEEP,11.931000,39.770000,11.946000,0,18,yes,0.000000,26.050000,0.000000,0.000000,46.000000,,0.000000,8.870000,7.096000,0.000000,11.000000,,0.000000,4.850000,4.850000,0.000000,7.000000,,1.000000
