"Feature","Feature Name","Target","Total Amount","Contributing Amount Held","Occurrence Target ","Occurrences Held","Target Met","Target available","Amount Held available","Contributing Amount Held available","Occurrence Target available","Occurrences Held available","Target Met available","Target partial","Amount Held partial","Contributing Amount Held partial","Occurrence Target partial","Occurrences Held partial","Target Met partial","Target reserved","Amount Held reserved","Contributing Amount Held reserved","Occurrence Target reserved","Occurrences Held reserved","Target Met reserved",MPM
28,ECHINODERM,30.912000,103.040000,30.946000,0,41,yes,0.000000,69.310000,0.000000,0.000000,103.000000,,0.000000,13.920000,11.136000,0.000000,15.000000,,0.000000,19.810000,19.810000,0.000000,26.000000,,1.000000
27,SAND,142.317000,474.390000,172.244000,0,372,yes,0.000000,272.630000,0.000000,0.000000,530.000000,,0.000000,147.580000,118.064000,0.000000,239.000000,,0.000000,54.180000,54.180000,0.000000,133.000000,,1.000000
26,REEFAWASH,64.260000,214.200000,49.722000,0,191,no,0.000000,161.930000,0.000000,0.000000,486.000000,,0.000000,12.740000,10.192000,0.000000,54.000000,,0.000000,39.530000,39.530000,0.000000,137.000000,,0.773763
25,REEF,328.281000,1094.270000,328.824000,0,561,yes,0.000000,746.320000,0.000000,0.000000,1214.000000,,0.000000,95.630000,76.504000,0.000000,193.000000,,0.000000,252.320000,252.320000,0.000000,368.000000,,1.000000
24,MOLLUSCS2,48.978000,163.260000,49.968000,0,77,yes,0.000000,108.780000,0.000000,0.000000,136.000000,,0.000000,22.560000,18.048000,0.000000,32.000000,,0.000000,31.920000,31.920000,0.000000,45.000000,,1.000000
23,MOLLUSCS1,13.245000,44.150000,13.380000,0,25,yes,0.000000,30.350000,0.000000,0.000000,50.000000,,0.000000,2.100000,1.680000,0.000000,4.000000,,0.000000,11.700000,11.700000,0.000000,21.000000,,1.000000
22,SEAGR_REEF,72.204000,240.680000,57.704000,0,143,no,0.000000,175.490000,0.000000,0.000000,296.000000,,0.000000,37.430000,29.944000,0.000000,79.000000,,0.000000,27.760000,27.760000,0.000000,64.000000,,0.799180
21,ISLNDISLET,0.792000,2.640000,1.064000,0,19,yes,0.000000,1.390000,0.000000,0.000000,29.000000,,0.000000,0.930000,0.744000,0.000000,8.000000,,0.000000,0.320000,0.320000,0.000000,11.000000,,1.000000
20,INTERLEDGE,28.209000,94.030000,26.716000,0,118,no,0.000000,65.640000,0.000000,0.000000,301.000000,,0.000000,8.370000,6.696000,0.000000,40.000000,,0.000000,20.020000,20.020000,0.000000,78.000000,,0.947074
19,CORAL3,93.045000,310.150000,95.136000,0,154,yes,0.000000,202.900000,0.000000,0.000000,295.000000,,0.000000,60.570000,48.456000,0.000000,79.000000,,0.000000,46.680000,46.680000,0.000000,75.000000,,1.000000
18,CORAL2,26.310000,87.700000,16.410000,0,37,no,0.000000,69.520000,0.000000,0.000000,110.000000,,0.000000,8.850000,7.080000,0.000000,18.000000,,0.000000,9.330000,9.330000,0.000000,19.000000,,0.623717
17,CORAL1,74.082000,246.940000,74.232000,0,112,yes,0.000000,166.250000,0.000000,0.000000,269.000000,,0.000000,32.290000,25.832000,0.000000,43.000000,,0.000000,48.400000,48.400000,0.000000,69.000000,,1.000000
16,RSF,0.144000,0.480000,0.146000,0,3,yes,0.000000,0.320000,0.000000,0.000000,6.000000,,0.000000,0.070000,0.056000,0.000000,2.000000,,0.000000,0.090000,0.090000,0.000000,1.000000,,1.000000
15,PARDUNES,0.381000,1.270000,0.570000,0,5,yes,0.000000,0.700000,0.000000,0.000000,13.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.570000,0.570000,0.000000,5.000000,,1.000000
14,PUD,4.746000,15.820000,5.620000,0,52,yes,0.000000,9.330000,0.000000,0.000000,108.000000,,0.000000,4.350000,3.480000,0.000000,28.000000,,0.000000,2.140000,2.140000,0.000000,24.000000,,1.000000
13,BEACH,4.476000,14.920000,4.488000,0,35,yes,0.000000,10.290000,0.000000,0.000000,116.000000,,0.000000,0.710000,0.568000,0.000000,8.000000,,0.000000,3.920000,3.920000,0.000000,27.000000,,1.000000
12,APUF,0.294000,0.980000,0.300000,0,7,yes,0.000000,0.680000,0.000000,0.000000,15.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.300000,0.300000,0.000000,7.000000,,1.000000
11,ABAS,0.156000,0.520000,0.180000,0,3,yes,0.000000,0.340000,0.000000,0.000000,6.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.180000,0.180000,0.000000,3.000000,,1.000000
10,DEEP,11.931000,39.770000,12.084000,0,18,yes,0.000000,25.850000,0.000000,0.000000,46.000000,,0.000000,9.180000,7.344000,0.000000,13.000000,,0.000000,4.740000,4.740000,0.000000,5.000000,,1.000000
9,MEDIUM,261.228000,870.760000,201.554000,0,355,no,0.000000,646.380000,0.000000,0.000000,1077.000000,,0.000000,114.130000,91.304000,0.000000,169.000000,,0.000000,110.250000,110.250000,0.000000,186.000000,,0.771564
8,SHALLOW,419.085000,1396.950000,449.002000,0,625,yes,0.000000,910.180000,0.000000,0.000000,1275.000000,,0.000000,188.840000,151.072000,0.000000,244.000000,,0.000000,297.930000,297.930000,0.000000,381.000000,,1.000000
7,INVERT,161.826000,539.420000,161.926000,0,201,yes,0.000000,365.500000,0.000000,0.000000,458.000000,,0.000000,59.970000,47.976000,0.000000,66.000000,,0.000000,113.950000,113.950000,0.000000,135.000000,,1.000000
6,FISH3,9.270000,30.900000,9.708000,0,22,yes,0.000000,20.990000,0.000000,0.000000,34.000000,,0.000000,1.010000,0.808000,0.000000,4.000000,,0.000000,8.900000,8.900000,0.000000,18.000000,,1.000000
5,FISH2,5.616000,18.720000,0.000000,0,0,no,0.000000,18.720000,0.000000,0.000000,32.000000,,0.000000,-0.000000,-0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000
4,FISH1,16.698000,55.660000,17.072000,0,27,yes,0.000000,36.780000,0.000000,0.000000,55.000000,,0.000000,9.040000,7.232000,0.000000,14.000000,,0.000000,9.840000,9.840000,0.000000,13.000000,,1.000000
3,SEAGRASS2,12.810000,42.700000,19.090000,0,25,yes,0.000000,23.610000,0.000000,0.000000,38.000000,,0.000000,-0.000000,-0.000000,0.000000,0.000000,,0.000000,19.090000,19.090000,0.000000,25.000000,,1.000000
2,SEAGRASS1,19.134000,63.780000,0.410000,0,4,no,0.000000,63.370000,0.000000,0.000000,113.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.410000,0.410000,0.000000,4.000000,,0.021428
1,SEAGRASS,51.012000,170.040000,36.834000,0,65,no,0.000000,129.590000,0.000000,0.000000,197.000000,,0.000000,18.080000,14.464000,0.000000,29.000000,,0.000000,22.370000,22.370000,0.000000,36.000000,,0.722065
