"Feature","Feature Name","Target","Total Amount","Contributing Amount Held","Occurrence Target ","Occurrences Held","Target Met","Target available","Amount Held available","Contributing Amount Held available","Occurrence Target available","Occurrences Held available","Target Met available","Target partial","Amount Held partial","Contributing Amount Held partial","Occurrence Target partial","Occurrences Held partial","Target Met partial","Target reserved","Amount Held reserved","Contributing Amount Held reserved","Occurrence Target reserved","Occurrences Held reserved","Target Met reserved",MPM
28,ECHINODERM,30.912000,103.040000,31.958000,0,41,yes,0.000000,69.300000,0.000000,0.000000,103.000000,,0.000000,8.910000,7.128000,0.000000,9.000000,,0.000000,24.830000,24.830000,0.000000,32.000000,,1.000000
27,SAND,142.317000,474.390000,150.870000,0,317,yes,0.000000,311.760000,0.000000,0.000000,585.000000,,0.000000,58.800000,47.040000,0.000000,110.000000,,0.000000,103.830000,103.830000,0.000000,207.000000,,1.000000
26,REEFAWASH,64.260000,214.200000,54.096000,0,197,no,0.000000,157.460000,0.000000,0.000000,480.000000,,0.000000,13.220000,10.576000,0.000000,49.000000,,0.000000,43.520000,43.520000,0.000000,148.000000,,0.841830
25,REEF,328.281000,1094.270000,328.540000,0,560,yes,0.000000,747.840000,0.000000,0.000000,1215.000000,,0.000000,89.450000,71.560000,0.000000,156.000000,,0.000000,256.980000,256.980000,0.000000,404.000000,,1.000000
24,MOLLUSCS2,48.978000,163.260000,49.194000,0,66,yes,0.000000,112.740000,0.000000,0.000000,147.000000,,0.000000,6.630000,5.304000,0.000000,13.000000,,0.000000,43.890000,43.890000,0.000000,53.000000,,1.000000
23,MOLLUSCS1,13.245000,44.150000,13.746000,0,22,yes,0.000000,29.930000,0.000000,0.000000,53.000000,,0.000000,2.370000,1.896000,0.000000,4.000000,,0.000000,11.850000,11.850000,0.000000,18.000000,,1.000000
22,SEAGR_REEF,72.204000,240.680000,47.494000,0,122,no,0.000000,185.650000,0.000000,0.000000,317.000000,,0.000000,37.680000,30.144000,0.000000,74.000000,,0.000000,17.350000,17.350000,0.000000,48.000000,,0.657775
21,ISLNDISLET,0.792000,2.640000,1.092000,0,15,yes,0.000000,1.500000,0.000000,0.000000,33.000000,,0.000000,0.240000,0.192000,0.000000,6.000000,,0.000000,0.900000,0.900000,0.000000,9.000000,,1.000000
20,INTERLEDGE,28.209000,94.030000,26.084000,0,118,no,0.000000,66.430000,0.000000,0.000000,301.000000,,0.000000,7.580000,6.064000,0.000000,42.000000,,0.000000,20.020000,20.020000,0.000000,76.000000,,0.924669
19,CORAL3,93.045000,310.150000,83.138000,0,126,no,0.000000,222.700000,0.000000,0.000000,323.000000,,0.000000,21.560000,17.248000,0.000000,34.000000,,0.000000,65.890000,65.890000,0.000000,92.000000,,0.893525
