"Feature","Feature Name","Target","Total Amount","Contributing Amount Held","Occurrence Target ","Occurrences Held","Target Met","Target available","Amount Held available","Contributing Amount Held available","Occurrence Target available","Occurrences Held available","Target Met available","Target partial","Amount Held partial","Contributing Amount Held partial","Occurrence Target partial","Occurrences Held partial","Target Met partial","Target reserved","Amount Held reserved","Contributing Amount Held reserved","Occurrence Target reserved","Occurrences Held reserved","Target Met reserved",MPM
28,ECHINODERM,30.912000,103.040000,30.958000,0,39,yes,0.000000,70.050000,0.000000,0.000000,105.000000,,0.000000,10.160000,8.128000,0.000000,12.000000,,0.000000,22.830000,22.830000,0.000000,27.000000,,1.000000
27,SAND,142.317000,474.390000,134.658000,0,300,no,0.000000,324.380000,0.000000,0.000000,602.000000,,0.000000,76.760000,61.408000,0.000000,149.000000,,0.000000,73.250000,73.250000,0.000000,151.000000,,0.946184
26,REEFAWASH,64.260000,214.200000,54.258000,0,199,no,0.000000,155.220000,0.000000,0.000000,478.000000,,0.000000,23.610000,18.888000,0.000000,90.000000,,0.000000,35.370000,35.370000,0.000000,109.000000,,0.844351
25,REEF,328.281000,1094.270000,328.334000,0,550,yes,0.000000,740.560000,0.000000,0.000000,1225.000000,,0.000000,126.880000,101.504000,0.000000,207.000000,,0.000000,226.830000,226.830000,0.000000,343.000000,,1.000000
24,MOLLUSCS2,48.978000,163.260000,49.680000,0,75,yes,0.000000,107.360000,0.000000,0.000000,138.000000,,0.000000,31.100000,24.880000,0.000000,43.000000,,0.000000,24.800000,24.800000,0.000000,32.000000,,1.000000
23,MOLLUSCS1,13.245000,44.150000,13.338000,0,21,yes,0.000000,30.190000,0.000000,0.000000,54.000000,,0.000000,3.110000,2.488000,0.000000,6.000000,,0.000000,10.850000,10.850000,0.000000,15.000000,,1.000000
22,SEAGR_REEF,72.204000,240.680000,49.994000,0,126,no,0.000000,185.290000,0.000000,0.000000,313.000000,,0.000000,26.980000,21.584000,0.000000,62.000000,,0.000000,28.410000,28.410000,0.000000,64.000000,,0.692399
21,ISLNDISLET,0.792000,2.640000,1.244000,0,19,yes,0.000000,1.370000,0.000000,0.000000,29.000000,,0.000000,0.130000,0.104000,0.000000,4.000000,,0.000000,1.140000,1.140000,0.000000,15.000000,,1.000000
20,INTERLEDGE,28.209000,94.030000,26.020000,0,114,no,0.000000,66.300000,0.000000,0.000000,305.000000,,0.000000,8.550000,6.840000,0.000000,45.000000,,0.000000,19.180000,19.180000,0.000000,69.000000,,0.922401
19,CORAL3,93.045000,310.150000,75.222000,0,123,no,0.000000,228.970000,0.000000,0.000000,326.000000,,0.000000,29.790000,23.832000,0.000000,46.000000,,0.000000,51.390000,51.390000,0.000000,77.000000,,0.808448
18,CORAL2,26.310000,87.700000,22.800000,0,48,no,0.000000,62.840000,0.000000,0.000000,99.000000,,0.000000,10.300000,8.240000,0.000000,17.000000,,0.000000,14.560000,14.560000,0.000000,31.000000,,0.866591
17,CORAL1,74.082000,246.940000,74.922000,0,106,yes,0.000000,165.660000,0.000000,0.000000,275.000000,,0.000000,31.790000,25.432000,0.000000,44.000000,,0.000000,49.490000,49.490000,0.000000,62.000000,,1.000000
16,RSF,0.144000,0.480000,0.146000,0,3,yes,0.000000,0.320000,0.000000,0.000000,6.000000,,0.000000,0.070000,0.056000,0.000000,2.000000,,0.000000,0.090000,0.090000,0.000000,1.000000,,1.000000
15,PARDUNES,0.381000,1.270000,0.662000,0,5,yes,0.000000,0.600000,0.000000,0.000000,13.000000,,0.000000,0.040000,0.032000,0.000000,1.000000,,0.000000,0.630000,0.630000,0.000000,4.000000,,1.000000
14,PUD,4.746000,15.820000,5.876000,0,52,yes,0.000000,9.700000,0.000000,0.000000,108.000000,,0.000000,1.220000,0.976000,0.000000,13.000000,,0.000000,4.900000,4.900000,0.000000,39.000000,,1.000000
13,BEACH,4.476000,14.920000,4.476000,0,39,no,0.000000,9.940000,0.000000,0.000000,112.000000,,0.000000,2.520000,2.016000,0.000000,19.000000,,0.000000,2.460000,2.460000,0.000000,20.000000,,1.000000
12,APUF,0.294000,0.980000,0.404000,0,9,yes,0.000000,0.510000,0.000000,0.000000,13.000000,,0.000000,0.330000,0.264000,0.000000,6.000000,,0.000000,0.140000,0.140000,0.000000,3.000000,,1.000000
11,ABAS,0.156000,0.520000,0.204000,0,3,yes,0.000000,0.270000,0.000000,0.000000,6.000000,,0.000000,0.230000,0.184000,0.000000,2.000000,,0.000000,0.020000,0.020000,0.000000,1.000000,,1.000000
10,DEEP,11.931000,39.770000,11.986000,0,17,yes,0.000000,27.650000,0.000000,0.000000,47.000000,,0.000000,0.670000,0.536000,0.000000,1.000000,,0.000000,11.450000,11.450000,0.000000,16.000000,,1.000000
9,MEDIUM,261.228000,870.760000,195.918000,0,345,no,0.000000,660.030000,0.000000,0.000000,1087.000000,,0.000000,74.060000,59.248000,0.000000,118.000000,,0.000000,136.670000,136.670000,0.000000,227.000000,,0.749989
8,SHALLOW,419.085000,1396.950000,403.602000,0,585,no,0.000000,952.510000,0.000000,0.000000,1315.000000,,0.000000,204.190000,163.352000,0.000000,257.000000,,0.000000,240.250000,240.250000,0.000000,328.000000,,0.963055
7,INVERT,161.826000,539.420000,161.964000,0,196,yes,0.000000,365.070000,0.000000,0.000000,463.000000,,0.000000,61.930000,49.544000,0.000000,75.000000,,0.000000,112.420000,112.420000,0.000000,121.000000,,1.000000
6,FISH3,9.270000,30.900000,11.454000,0,18,yes,0.000000,18.630000,0.000000,0.000000,38.000000,,0.000000,4.080000,3.264000,0.000000,6.000000,,0.000000,8.190000,8.190000,0.000000,12.000000,,1.000000
5,FISH2,5.616000,18.720000,0.050000,0,1,no,0.000000,18.670000,0.000000,0.000000,31.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.050000,0.050000,0.000000,1.000000,,0.008903
4,FISH1,16.698000,55.660000,16.784000,0,27,yes,0.000000,37.120000,0.000000,0.000000,55.000000,,0.000000,8.780000,7.024000,0.000000,13.000000,,0.000000,9.760000,9.760000,0.000000,14.000000,,1.000000
3,SEAGRASS2,12.810000,42.700000,19.090000,0,25,yes,0.000000,23.610000,0.000000,0.000000,38.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,19.090000,19.090000,0.000000,25.000000,,1.000000
2,SEAGRASS1,19.134000,63.780000,0.444000,0,7,no,0.000000,63.280000,0.000000,0.000000,110.000000,,0.000000,0.280000,0.224000,0.000000,4.000000,,0.000000,0.220000,0.220000,0.000000,3.000000,,0.023205
1,SEAGRASS,51.012000,170.040000,22.848000,0,46,no,0.000000,141.800000,0.000000,0.000000,216.000000,,0.000000,26.960000,21.568000,0.000000,40.000000,,0.000000,1.280000,1.280000,0.000000,6.000000,,0.447895
